"ACCOUNT_NUM","APPRAISAL_YR","SECTION_NUM","SPTD_CD","SPTD_DESC","ZONING","FRONT_DIM","DEPTH_DIM","AREA_SIZE","AREA_UOM_DESC","PRICING_METH_DESC","COST_PER_UOM","MARKET_ADJ_PCT","VAL_AMT","AG_USE_IND","ACCT_AG_VAL_AMT"
"00000184216000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","0","0","2720.000","SQUARE FEET","STANDARD","40.00",".00","108818.00","N","0"
"00000184231000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","0","0","10553.000","SQUARE FEET","STANDARD","40.00",".00","422112.00","N","0"
"00000184264000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","0","0","8534.000","SQUARE FEET","STANDARD","40.00",".00","341360.00","N","0"
"00000184300000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","0","0","8754.000","SQUARE FEET","STANDARD","40.00",".00","350140.00","N","0"
"00000184306000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","0","0","8802.000","SQUARE FEET","STANDARD","40.00","-.05","334465.00","N","0"
"00000184315000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","173","8673.000","SQUARE FEET","STANDARD","40.00","-.05","329574.00","N","0"
"00000184318000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","0","0","8609.000","SQUARE FEET","STANDARD","40.00",".00","344343.00","N","0"
"00000184369000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","0","0","8402.000","SQUARE FEET","STANDARD","40.00",".00","336080.00","N","0"
"00000184372000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","0","0","8600.000","SQUARE FEET","STANDARD","40.00",".00","343996.00","N","0"
"00000184375000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","0","0","8660.000","SQUARE FEET","STANDARD","40.00",".00","346400.00","N","0"
"00000184402000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","0","0","9865.000","SQUARE FEET","STANDARD","40.00","-.15","335398.00","N","0"
"00000184495000000","2019","1","F10","COMMERCIAL IMPROVEMENTS","COMMUNITY RETAIL DISTRICT","176","0","51040.000","SQUARE FEET","STANDARD","35.00",".00","1786400.00","N","0"
"00000184624000000","2019","1","B12","MFR - DUPLEXES","SINGLE FAMILY DISTRICT 7,500 S","0","0","9232.000","SQUARE FEET","STANDARD","40.00","-.15","313888.00","N","0"
"00000184651000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","0","0","8940.000","SQUARE FEET","STANDARD","40.00",".00","357600.00","N","0"
"00000184666000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","0","0","8881.000","SQUARE FEET","STANDARD","40.00",".00","355240.00","N","0"
"00000184690000000","2019","1","C12","COMMERCIAL - VACANT PLOTTED LOTS/TRACTS","PLANNED DEVELOPMENT DISTRICT","50","0","9234.000","SQUARE FEET","STANDARD","32.00",".00","295488.00","N","0"
"00000184852000100","2019","1","B12","MFR - DUPLEXES","MULTIFAMILY DISTRICT 2","50","144","3639.000","SQUARE FEET","STANDARD","42.00",".00","152838.00","N","0"
"00000185041000000","2019","1","A11","SINGLE FAMILY RESIDENCES","MULTIFAMILY DISTRICT 2","50","80","4000.000","SQUARE FEET","STANDARD","42.00",".00","168000.00","N","0"
"00000185128000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","0","0","8751.000","SQUARE FEET","STANDARD","40.00","-.15","297524.00","N","0"
"00000185176000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","0","0","9698.000","SQUARE FEET","STANDARD","40.00","-.15","329732.00","N","0"
"00000185206000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","0","0","9033.000","SQUARE FEET","STANDARD","40.00","-.15","307118.00","N","0"
"00000185245000001","2019","1","B12","MFR - DUPLEXES","SINGLE FAMILY DISTRICT 7,500 S","0","0","4442.000","SQUARE FEET","STANDARD","40.00","-.15","151028.00","N","0"
"00000185260000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","0","0","9220.000","SQUARE FEET","STANDARD","40.00","-.15","313480.00","N","0"
"00000185284000000","2019","1","B12","MFR - DUPLEXES","SINGLE FAMILY DISTRICT 7,500 S","0","0","9063.000","SQUARE FEET","STANDARD","40.00",".00","362504.00","N","0"
"00000185290000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","0","0","8801.000","SQUARE FEET","STANDARD","40.00",".00","352036.00","N","0"
"00000185401000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","0","0","6754.000","SQUARE FEET","STANDARD","40.00","-.20","216128.00","N","0"
"00000185416000000","2019","1","B12","MFR - DUPLEXES","MULTIFAMILY DISTRICT 2","25","130","3440.000","SQUARE FEET","STANDARD","42.00",".00","144480.00","N","0"
"00000185416000100","2019","2","B12","MFR - DUPLEXES","MULTIFAMILY DISTRICT 2","25","130","3050.000","SQUARE FEET","STANDARD","42.00",".00","128100.00","N","0"
"00000185428000000","2019","1","B12","MFR - DUPLEXES","MULTIFAMILY DISTRICT 2","50","130","6500.000","SQUARE FEET","STANDARD","42.00",".00","273000.00","N","0"
"00000185434000000","2019","1","B12","MFR - DUPLEXES","MULTIFAMILY DISTRICT 2","50","130","6500.000","SQUARE FEET","STANDARD","42.00",".00","273000.00","N","0"
"00000185515000000","2019","1","B11","MFR - APARTMENTS","MULTIFAMILY DISTRICT 2","58","130","7540.000","SQUARE FEET","STANDARD","42.00",".00","316680.00","N","0"
"00000185539000000","2019","1","B12","MFR - DUPLEXES","MULTIFAMILY DISTRICT 2","56","114","6384.000","SQUARE FEET","STANDARD","42.00",".00","268128.00","N","0"
"00000185578000000","2019","1","B12","MFR - DUPLEXES","MULTIFAMILY DISTRICT 2","50","149","7450.000","SQUARE FEET","STANDARD","42.00",".00","312900.00","N","0"
"00000185608000000","2019","1","B12","MFR - DUPLEXES","SINGLE FAMILY DISTRICT 7,500 S","52","138","7176.000","SQUARE FEET","STANDARD","40.00",".00","287040.00","N","0"
"00000185677000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","140","7000.000","SQUARE FEET","STANDARD","40.00",".00","280000.00","N","0"
"00000185680000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","51","140","7140.000","SQUARE FEET","STANDARD","40.00",".00","285600.00","N","0"
"00000185962000001","2019","1","B12","MFR - DUPLEXES","SINGLE FAMILY DISTRICT 7,500 S","50","139","6950.000","SQUARE FEET","STANDARD","40.00","-.50","139000.00","N","0"
"00000186094000000","2019","1","B12","MFR - DUPLEXES","SINGLE FAMILY DISTRICT 7,500 S","50","138","6900.000","SQUARE FEET","STANDARD","40.00",".00","276000.00","N","0"
"00000186136000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","0","0","7098.000","SQUARE FEET","STANDARD","40.00",".00","283912.00","N","0"
"00000186160000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","0","0","4858.000","SQUARE FEET","STANDARD","40.00",".00","194310.00","N","0"
"00000186250000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","160","8000.000","SQUARE FEET","STANDARD","40.00",".00","320000.00","N","0"
"00000186295000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","75","170","12750.000","SQUARE FEET","STANDARD","40.00",".00","510000.00","N","0"
"00000186427000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","160","8000.000","SQUARE FEET","STANDARD","40.00",".00","320000.00","N","0"
"00000186466000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","SINGLE FAMILY DISTRICT 7,500 S","50","160","8000.000","SQUARE FEET","STANDARD","40.00",".00","320000.00","N","0"
"00000186475000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","160","8000.000","SQUARE FEET","STANDARD","40.00",".00","320000.00","N","0"
"00000186490000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","156","7800.000","SQUARE FEET","STANDARD","40.00",".00","312000.00","N","0"
"00000186502000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","156","7800.000","SQUARE FEET","STANDARD","40.00",".00","312000.00","N","0"
"00000186547000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","160","8000.000","SQUARE FEET","STANDARD","40.00",".00","320000.00","N","0"
"00000186562000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","156","7800.000","SQUARE FEET","STANDARD","40.00","-.10","280800.00","N","0"
"00000186670000000","2019","1","B12","MFR - DUPLEXES","SINGLE FAMILY DISTRICT 7,500 S","50","156","7800.000","SQUARE FEET","STANDARD","40.00",".00","312000.00","N","0"
"00000186697000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","150","7500.000","SQUARE FEET","STANDARD","40.00",".00","300000.00","N","0"
"00000186751000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","60","155","9300.000","SQUARE FEET","STANDARD","40.00",".00","372000.00","N","0"
"00000186763000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","55","161","8050.000","SQUARE FEET","STANDARD","40.00",".00","322000.00","N","0"
"00000186784000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","161","8050.000","SQUARE FEET","STANDARD","40.00",".00","322000.00","N","0"
"00000186796000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","161","8050.000","SQUARE FEET","STANDARD","40.00",".00","322000.00","N","0"
"00000186928000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","160","8000.000","SQUARE FEET","STANDARD","40.00",".00","320000.00","N","0"
"00000186931000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","160","8000.000","SQUARE FEET","STANDARD","40.00",".00","320000.00","N","0"
"00000186940000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","160","8000.000","SQUARE FEET","STANDARD","40.00",".00","320000.00","N","0"
"00000186979000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","74","170","12580.000","SQUARE FEET","STANDARD","40.00",".00","503200.00","N","0"
"00000187015000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","170","8500.000","SQUARE FEET","STANDARD","40.00",".00","340000.00","N","0"
"00000187024000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","53","170","9004.000","SQUARE FEET","STANDARD","40.00",".00","360160.00","N","0"
"00000295273000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","150","7710.000","SQUARE FEET","FLAT PRICE","23000.00",".00","23000.00","N","0"
"00000295289000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","56","178","8482.000","SQUARE FEET","FLAT PRICE","23000.00",".00","23000.00","N","0"
"00000295333000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","0","0","13142.000","UNASSIGNED","FLAT PRICE","23000.00",".00","23000.00","N","0"
"00000295528000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","150","7457.000","SQUARE FEET","FLAT PRICE","23000.00",".00","23000.00","N","0"
"00000295579000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","67","198","13018.000","SQUARE FEET","FLAT PRICE","23000.00",".00","23000.00","N","0"
"00000295660000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","150","7557.000","SQUARE FEET","FLAT PRICE","23000.00",".00","23000.00","N","0"
"00000295780000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","150","7520.000","SQUARE FEET","FLAT PRICE","23000.00",".00","23000.00","N","0"
"00000295822000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","138","6259.000","SQUARE FEET","FLAT PRICE","23000.00",".00","23000.00","N","0"
"00000295921000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","150","7532.000","SQUARE FEET","FLAT PRICE","23000.00",".00","23000.00","N","0"
"00000295966000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","83","120",".000","UNASSIGNED","FLAT PRICE","40000.00",".00","40000.00","N","0"
"00000295990000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","125",".000","SQUARE FEET","FLAT PRICE","40000.00",".00","40000.00","N","0"
"00000296029000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","112","162",".000","UNASSIGNED","FLAT PRICE","40000.00",".00","40000.00","N","0"
"00000296050000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","125",".000","SQUARE FEET","FLAT PRICE","40000.00",".00","40000.00","N","0"
"00000296143000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","56","121",".000","SQUARE FEET","FLAT PRICE","60000.00",".00","60000.00","N","0"
"00000296269000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","162","8167.000","SQUARE FEET","FLAT PRICE","75000.00",".00","75000.00","N","0"
"00000296308000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","60","150","8642.000","SQUARE FEET","FLAT PRICE","75000.00",".00","75000.00","N","0"
"00000296335000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","150","7405.000","SQUARE FEET","FLAT PRICE","75000.00",".00","75000.00","N","0"
"00000296338000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","150","7916.000","SQUARE FEET","FLAT PRICE","75000.00",".00","75000.00","N","0"
"00000296401000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","60","150","8375.000","SQUARE FEET","FLAT PRICE","75000.00",".00","75000.00","N","0"
"00000296431000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","171","8383.000","SQUARE FEET","FLAT PRICE","75000.00","-.20","60000.00","N","0"
"00000296497000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","172","8225.000","SQUARE FEET","FLAT PRICE","75000.00",".00","75000.00","N","0"
"00000296509000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","172","8541.000","SQUARE FEET","FLAT PRICE","75000.00",".00","75000.00","N","0"
"00000296560000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","55","150","8510.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000296662000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","150","7413.000","SQUARE FEET","FLAT PRICE","75000.00",".00","75000.00","N","0"
"00000296665000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","150","6944.000","SQUARE FEET","FLAT PRICE","75000.00",".00","75000.00","N","0"
"00000296683000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","150","7153.000","SQUARE FEET","FLAT PRICE","75000.00",".00","75000.00","N","0"
"00000296776000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","59","178","9845.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000296785000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","65","179","11919.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000296803000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","55","179","10329.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000296806000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","55","179","10375.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000296899000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","55","150","8255.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000296917000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","55","150","8279.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000297052000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","150","7388.000","SQUARE FEET","FLAT PRICE","75000.00",".00","75000.00","N","0"
"00000297061000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","150","8382.000","SQUARE FEET","FLAT PRICE","75000.00",".00","75000.00","N","0"
"00000297130000000","2019","1","A11","SINGLE FAMILY RESIDENCES","TOWNHOUSE DISTRICT 3","37","110","4295.000","SQUARE FEET","STANDARD","3.00",".00","12885.00","N","0"
"00000297196000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","TOWNHOUSE DISTRICT 3","40","103","4120.000","SQUARE FEET","STANDARD","3.00","-.90","1236.00","N","0"
"00000297202000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","TOWNHOUSE DISTRICT 3","40","0","2894.000","SQUARE FEET","STANDARD","3.00",".00","8682.00","N","0"
"00000297274000000","2019","1","A11","SINGLE FAMILY RESIDENCES","TOWNHOUSE DISTRICT 3","50","170","9812.000","SQUARE FEET","FLAT PRICE","75000.00",".00","75000.00","N","0"
"00000297373000000","2019","1","B12","MFR - DUPLEXES","SINGLE FAMILY DISTRICT 7,500 S","50","140",".000","SQUARE FEET","FLAT PRICE","60000.00",".00","60000.00","N","0"
"00000297385000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","140",".000","SQUARE FEET","FLAT PRICE","60000.00",".00","60000.00","N","0"
"00000297424000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","140",".000","SQUARE FEET","FLAT PRICE","60000.00",".00","60000.00","N","0"
"00000297442000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","140",".000","SQUARE FEET","FLAT PRICE","60000.00",".00","60000.00","N","0"
"00000297475000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","140",".000","SQUARE FEET","FLAT PRICE","60000.00",".00","60000.00","N","0"
"00000297484000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","140",".000","SQUARE FEET","FLAT PRICE","60000.00",".00","60000.00","N","0"
"00000297559000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","140",".000","SQUARE FEET","FLAT PRICE","60000.00",".00","60000.00","N","0"
"00000297580000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","56","140",".000","SQUARE FEET","FLAT PRICE","60000.00","-.20","48000.00","N","0"
"00000297592000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","140",".000","SQUARE FEET","FLAT PRICE","60000.00",".00","60000.00","N","0"
"00000297634000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","140",".000","SQUARE FEET","FLAT PRICE","60000.00",".00","60000.00","N","0"
"00000297694000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","141",".000","SQUARE FEET","FLAT PRICE","60000.00",".00","60000.00","N","0"
"00000297868000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","138",".000","SQUARE FEET","FLAT PRICE","50000.00","-.25","37500.00","N","0"
"00000297877000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","130",".000","SQUARE FEET","FLAT PRICE","50000.00","-.25","37500.00","N","0"
"00000297895000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","100",".000","SQUARE FEET","FLAT PRICE","50000.00","-.25","37500.00","N","0"
"00000297916000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","89","99",".000","UNASSIGNED","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000298225000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","145","7031.000","SQUARE FEET","FLAT PRICE","70000.00",".00","70000.00","N","0"
"00000298231000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","145","7208.000","SQUARE FEET","FLAT PRICE","70000.00",".00","70000.00","N","0"
"00000298270000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","145","7121.000","SQUARE FEET","FLAT PRICE","70000.00",".00","70000.00","N","0"
"00000298273000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","145","7406.000","SQUARE FEET","FLAT PRICE","70000.00",".00","70000.00","N","0"
"00000298492000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","82","125",".000","SQUARE FEET","FLAT PRICE","40000.00",".00","40000.00","N","0"
"00000298555000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","137",".000","SQUARE FEET","FLAT PRICE","40000.00",".00","40000.00","N","0"
"00000298594000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","SINGLE FAMILY DISTRICT 7,500 S","30","112",".000","UNASSIGNED","FLAT PRICE","40000.00","-.90","4000.00","N","0"
"00000298609400000","2019","1","A13","SFR - CONDOMINIUMS","MULTIFAMILY DISTRICT 2","423","0","512226.000","SQUARE FEET","STANDARD","18.00",".00","114513.24","N","0"
"00000298609850000","2019","1","A13","SFR - CONDOMINIUMS","MULTIFAMILY DISTRICT 2","423","0","512226.000","SQUARE FEET","STANDARD","18.00",".00","123272.31","N","0"
"00000298611150000","2019","1","A13","SFR - CONDOMINIUMS","MULTIFAMILY DISTRICT 2","423","0","512226.000","SQUARE FEET","STANDARD","18.00",".00","97271.72","N","0"
"00000398914000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","74","144","10747.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000399091000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","90","117","12600.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000399106000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","65","125","8220.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000399169000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","70","125","8658.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000399175000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","125","85","10551.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000399217000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","70","134","9154.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000399220000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","74","134","8614.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000399226000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","103","170","12168.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000399274000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","104","130","12105.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000399286000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","70","130","9079.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000399364000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","60","159","13199.000","SQUARE FEET","FLAT PRICE","145000.00","-.10","130500.00","N","0"
"00000399370000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","70","156","10784.000","SQUARE FEET","FLAT PRICE","145000.00","-.10","130500.00","N","0"
"00000399373000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","70","156","10933.000","SQUARE FEET","FLAT PRICE","145000.00","-.10","130500.00","N","0"
"00000399639260000","2019","1","A12","SFR - TOWNHOUSES","D LIQUOR CONTROL OVERLAY DISTR","37","105","3977.000","SQUARE FEET","FLAT PRICE","145000.00","-.50","72500.00","N","0"
"00000399639400000","2019","1","B12","MFR - DUPLEXES","D LIQUOR CONTROL OVERLAY DISTR","42","120","5210.000","SQUARE FEET","FLAT PRICE","145000.00","-.60","58000.00","N","0"
"00000399730000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","70","136","9585.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
