"ACCOUNT_NUM","APPRAISAL_YR","SORTORDER","EXEMPTION_CD","EXEMPTION","CITY_APPLD_VAL","CNTY_APPLD_VAL","ISD_APPLD_VAL","HOSPITAL_APPLD_VAL","COLLEGE_APPLD_VAL","SPCL_APPLIED_VAL"
"26273900050060000","2019","1","1","HOMESTEAD EXEMPTION","9951.00","24877.00","25000.00","24877.00","24877.00",".00"
"26273900050070000","2019","1","1","HOMESTEAD EXEMPTION","9387.00","23469.00","25000.00","23469.00","23469.00",".00"
"26273900050080000","2019","1","1","HOMESTEAD EXEMPTION","10392.00","25982.00","25000.00","25982.00","25982.00",".00"
"26273900050100000","2019","1","1","HOMESTEAD EXEMPTION","8666.00","21665.00","25000.00","21665.00","21665.00",".00"
"26273900050110000","2019","1","1","HOMESTEAD EXEMPTION","9529.00","23823.00","25000.00","23823.00","23823.00",".00"
"26273900060010000","2019","1","1","HOMESTEAD EXEMPTION","6667.00","16667.00","16750.00","16667.00","16667.00",".00"
"26273900060020000","2019","1","1","HOMESTEAD EXEMPTION","10678.00","26697.00","25000.00","26697.00","26697.00",".00"
"26273900060040000","2019","1","1","HOMESTEAD EXEMPTION","9529.00","23823.00","25000.00","23823.00","23823.00",".00"
"26273900060060000","2019","1","1","HOMESTEAD EXEMPTION","9326.00","23315.00","25000.00","23315.00","23315.00",".00"
"26273900060070000","2019","1","1","HOMESTEAD EXEMPTION","9619.00","24048.00","25000.00","24048.00","24048.00",".00"
"26273900060080000","2019","1","1","HOMESTEAD EXEMPTION","9501.00","23753.00","25000.00","23753.00","23753.00",".00"
"26273900070010000","2019","1","1","HOMESTEAD EXEMPTION","8582.00","21456.00","25000.00","21456.00","21456.00",".00"
"26273900070020000","2019","1","1","HOMESTEAD EXEMPTION","9501.00","23753.00","25000.00","23753.00","23753.00",".00"
"26273900070030000","2019","1","1","HOMESTEAD EXEMPTION","10300.00","25751.00","25000.00","25751.00","25751.00",".00"
"26273900070040000","2019","1","1","HOMESTEAD EXEMPTION","10105.00","25264.00","25000.00","25264.00","25264.00",".00"
"26273900070050000","2019","1","1","HOMESTEAD EXEMPTION","6836.00","17092.00","16750.00","17092.00","17092.00",".00"
"26273900070060000","2019","1","1","HOMESTEAD EXEMPTION","9663.00","24158.00","25000.00","24158.00","24158.00",".00"
"26273900070080000","2019","1","1","HOMESTEAD EXEMPTION","11322.00","28307.00","25000.00","28307.00","28307.00",".00"
"26273900070090000","2019","1","1","HOMESTEAD EXEMPTION","10027.00","25069.00","25000.00","25069.00","25069.00",".00"
"26273900070130000","2019","1","1","HOMESTEAD EXEMPTION","10157.00","25394.00","25000.00","25394.00","25394.00",".00"
"26273900070140000","2019","1","1","HOMESTEAD EXEMPTION","9034.00","22585.00","25000.00","22585.00","22585.00",".00"
"26273900070160000","2019","1","1","HOMESTEAD EXEMPTION","10104.00","25260.00","25000.00","25260.00","25260.00",".00"
"26273900070170000","2019","1","1","HOMESTEAD EXEMPTION","9402.00","23507.00","25000.00","23507.00","23507.00",".00"
"26273900070180000","2019","1","1","HOMESTEAD EXEMPTION","9529.00","23823.00","25000.00","23823.00","23823.00",".00"
"26273900070190000","2019","1","1","HOMESTEAD EXEMPTION","10169.00","25423.00","25000.00","25423.00","25423.00",".00"
"26273900070200000","2019","1","1","HOMESTEAD EXEMPTION","10200.00","25500.00","25000.00","25500.00","25500.00",".00"
"26273900070210000","2019","1","1","HOMESTEAD EXEMPTION","9401.00","23502.00","25000.00","23502.00","23502.00",".00"
"26273900070220000","2019","1","1","HOMESTEAD EXEMPTION","9258.00","23146.00","25000.00","23146.00","23146.00",".00"
"26273900070230000","2019","1","1","HOMESTEAD EXEMPTION","9150.00","22875.00","25000.00","22875.00","22875.00",".00"
"26273900070240000","2019","1","1","HOMESTEAD EXEMPTION","9714.00","24285.00","25000.00","24285.00","24285.00",".00"
"26273900070260000","2019","1","1","HOMESTEAD EXEMPTION","8959.00","22398.00","25000.00","22398.00","22398.00",".00"
"26273900070280000","2019","1","1","HOMESTEAD EXEMPTION","8990.00","22477.00","25000.00","22477.00","22477.00",".00"
"26273900070310000","2019","1","1","HOMESTEAD EXEMPTION","8043.00","20108.00","25000.00","20108.00","20108.00",".00"
"26273900070320000","2019","1","1","HOMESTEAD EXEMPTION","10752.00","26881.00","25000.00","26881.00","26881.00",".00"
"26273900070330000","2019","1","1","HOMESTEAD EXEMPTION","4616.00","11540.00","12500.00","11540.00","11540.00",".00"
"26273900080010000","2019","1","1","HOMESTEAD EXEMPTION","10288.00","25722.00","25000.00","25722.00","25722.00",".00"
"26273900080040000","2019","1","1","HOMESTEAD EXEMPTION","9003.00","22508.00","25000.00","22508.00","22508.00",".00"
"26273900080050000","2019","1","1","HOMESTEAD EXEMPTION","8523.00","21309.00","25000.00","21309.00","21309.00",".00"
"26275500010010000","2019","1","1","HOMESTEAD EXEMPTION","5846.00","14616.00","12500.00","14616.00","14616.00",".00"
"26275500010020000","2019","1","1","HOMESTEAD EXEMPTION","13465.00","33664.00","25000.00","33664.00","33664.00",".00"
"26275500010030000","2019","1","1","HOMESTEAD EXEMPTION","14734.00","36837.00","25000.00","36837.00","36837.00",".00"
"26275500010050000","2019","1","1","HOMESTEAD EXEMPTION","16664.00","41660.00","25000.00","41660.00","41660.00",".00"
"26275500010090000","2019","1","1","HOMESTEAD EXEMPTION","11436.00","28592.00","25000.00","28592.00","28592.00",".00"
"26275500010100000","2019","1","1","HOMESTEAD EXEMPTION","13247.00","33119.00","25000.00","33119.00","33119.00",".00"
"26275500010110000","2019","1","1","HOMESTEAD EXEMPTION","12344.00","30862.00","25000.00","30862.00","30862.00",".00"
"26275500020010000","2019","1","1","HOMESTEAD EXEMPTION","15290.00","38226.00","25000.00","38226.00","38226.00",".00"
"26275500020030000","2019","1","1","HOMESTEAD EXEMPTION","11625.00","29064.00","25000.00","29064.00","29064.00",".00"
"26275500020040000","2019","1","1","HOMESTEAD EXEMPTION","5942.00","14856.00","12500.00","14856.00","14856.00",".00"
"26275500020050000","2019","1","1","HOMESTEAD EXEMPTION","12151.00","30378.00","25000.00","30378.00","30378.00",".00"
"26275500020070000","2019","1","1","HOMESTEAD EXEMPTION","11338.00","28345.00","25000.00","28345.00","28345.00",".00"
"26275500020090000","2019","1","1","HOMESTEAD EXEMPTION","10041.00","25104.00","25000.00","25104.00","25104.00",".00"
"26275500020100000","2019","1","1","HOMESTEAD EXEMPTION","13667.00","34167.00","25000.00","34167.00","34167.00",".00"
"26275500020120000","2019","1","1","HOMESTEAD EXEMPTION","13161.00","32904.00","25000.00","32904.00","32904.00",".00"
"26275500020140000","2019","1","1","HOMESTEAD EXEMPTION","14417.00","36043.00","25000.00","36043.00","36043.00",".00"
"26275500020150000","2019","1","1","HOMESTEAD EXEMPTION","12716.00","31791.00","25000.00","31791.00","31791.00",".00"
"26275500030010000","2019","1","1","HOMESTEAD EXEMPTION","12386.00","30966.00","25000.00","30966.00","30966.00",".00"
"26275500030030000","2019","1","1","HOMESTEAD EXEMPTION","12431.00","31077.00","25000.00","31077.00","31077.00",".00"
"26275500030040000","2019","1","1","HOMESTEAD EXEMPTION","11699.00","29248.00","25000.00","29248.00","29248.00",".00"
"26275500030050000","2019","1","1","HOMESTEAD EXEMPTION","12943.00","32357.00","25000.00","32357.00","32357.00",".00"
"26275500030060000","2019","1","1","HOMESTEAD EXEMPTION","12658.00","31646.00","25000.00","31646.00","31646.00",".00"
"26275500030070000","2019","1","1","HOMESTEAD EXEMPTION","15731.00","39329.00","25000.00","39329.00","39329.00",".00"
"26275500030080000","2019","1","1","HOMESTEAD EXEMPTION","12492.00","31230.00","25000.00","31230.00","31230.00",".00"
"26275500030090000","2019","1","1","HOMESTEAD EXEMPTION","13292.00","33231.00","25000.00","33231.00","33231.00",".00"
"26275500030100000","2019","1","1","HOMESTEAD EXEMPTION","11230.00","28076.00","25000.00","28076.00","28076.00",".00"
"26275500030120000","2019","1","1","HOMESTEAD EXEMPTION","14740.00","36851.00","25000.00","36851.00","36851.00",".00"
"26275500030130000","2019","1","1","HOMESTEAD EXEMPTION","13213.00","33033.00","25000.00","33033.00","33033.00",".00"
"26275500030150000","2019","1","1","HOMESTEAD EXEMPTION","12861.00","32154.00","25000.00","32154.00","32154.00",".00"
"26275500030180000","2019","1","1","HOMESTEAD EXEMPTION","14152.00","35380.00","25000.00","35380.00","35380.00",".00"
"26275500030190000","2019","1","1","HOMESTEAD EXEMPTION","13095.00","32737.00","25000.00","32737.00","32737.00",".00"
"26275500030200000","2019","1","1","HOMESTEAD EXEMPTION","11335.00","28338.00","25000.00","28338.00","28338.00",".00"
"26275500030210000","2019","1","1","HOMESTEAD EXEMPTION","11521.00","28802.00","25000.00","28802.00","28802.00",".00"
"26275500030220000","2019","1","1","HOMESTEAD EXEMPTION","14218.00","35547.00","25000.00","35547.00","35547.00",".00"
"26275500030230000","2019","1","1","HOMESTEAD EXEMPTION","11536.00","28841.00","25000.00","28841.00","28841.00",".00"
"26275500030240000","2019","1","1","HOMESTEAD EXEMPTION","10711.00","26779.00","25000.00","26779.00","26779.00",".00"
"26275500030250000","2019","1","1","HOMESTEAD EXEMPTION","11485.00","28713.00","25000.00","28713.00","28713.00",".00"
"26275500030270000","2019","1","1","HOMESTEAD EXEMPTION","18378.00","45946.00","25000.00","45946.00","45946.00",".00"
"26275500030280000","2019","1","1","HOMESTEAD EXEMPTION","11456.00","28640.00","25000.00","28640.00","28640.00",".00"
"26275500040010000","2019","1","1","HOMESTEAD EXEMPTION","11736.00","29342.00","25000.00","29342.00","29342.00",".00"
"26275500040030000","2019","1","1","HOMESTEAD EXEMPTION","12772.00","31931.00","25000.00","31931.00","31931.00",".00"
"26275500040040000","2019","1","1","HOMESTEAD EXEMPTION","13080.00","32701.00","25000.00","32701.00","32701.00",".00"
"26275500040050000","2019","1","1","HOMESTEAD EXEMPTION","11842.00","29606.00","25000.00","29606.00","29606.00",".00"
"26275500040070000","2019","1","1","HOMESTEAD EXEMPTION","12020.00","30051.00","25000.00","30051.00","30051.00",".00"
"26275500040080000","2019","1","1","HOMESTEAD EXEMPTION","12370.00","30925.00","25000.00","30925.00","30925.00",".00"
"26275500040090000","2019","1","1","HOMESTEAD EXEMPTION","13395.00","33487.00","25000.00","33487.00","33487.00",".00"
"26275500040100000","2019","1","1","HOMESTEAD EXEMPTION","14240.00","35600.00","25000.00","35600.00","35600.00",".00"
"26275500040110000","2019","1","1","HOMESTEAD EXEMPTION","12739.00","31849.00","25000.00","31849.00","31849.00",".00"
"26275500040120000","2019","1","1","HOMESTEAD EXEMPTION","14518.00","36295.00","25000.00","36295.00","36295.00",".00"
"26275500040130000","2019","1","1","HOMESTEAD EXEMPTION","13292.00","33232.00","25000.00","33232.00","33232.00",".00"
"26275500040160000","2019","1","1","HOMESTEAD EXEMPTION","12883.00","32207.00","25000.00","32207.00","32207.00",".00"
"26275500040180000","2019","1","1","HOMESTEAD EXEMPTION","13622.00","34056.00","25000.00","34056.00","34056.00",".00"
"26275500040190000","2019","1","1","HOMESTEAD EXEMPTION","15959.00","39898.00","25000.00","39898.00","39898.00",".00"
"26275500040200000","2019","1","1","HOMESTEAD EXEMPTION","14795.00","36989.00","25000.00","36989.00","36989.00",".00"
"26275500050010000","2019","1","1","HOMESTEAD EXEMPTION","13812.00","34530.00","25000.00","34530.00","34530.00",".00"
"26275500050020000","2019","1","1","HOMESTEAD EXEMPTION","11220.00","28050.00","25000.00","28050.00","28050.00",".00"
"26275500050030000","2019","1","1","HOMESTEAD EXEMPTION","12492.00","31232.00","25000.00","31232.00","31232.00",".00"
"26275500050040000","2019","1","1","HOMESTEAD EXEMPTION","12147.00","30368.00","25000.00","30368.00","30368.00",".00"
"26275500050050000","2019","1","1","HOMESTEAD EXEMPTION","13831.00","34579.00","25000.00","34579.00","34579.00",".00"
"26275500050060000","2019","1","1","HOMESTEAD EXEMPTION","11948.00","29872.00","25000.00","29872.00","29872.00",".00"
"26275500050080000","2019","1","1","HOMESTEAD EXEMPTION","13195.00","32989.00","25000.00","32989.00","32989.00",".00"
"00000383608000000","2019","1","1","HOMESTEAD EXEMPTION","59564.00","59564.00","54782.00","59564.00","59564.00",".00"
"00000383611000000","2019","1","1","HOMESTEAD EXEMPTION","78408.00","78408.00","64204.00","78408.00","78408.00",".00"
"00000383614000000","2019","1","1","HOMESTEAD EXEMPTION","122229.00","122229.00","86114.00","122229.00","122229.00",".00"
"00000383617000000","2019","1","1","HOMESTEAD EXEMPTION","69617.00","69617.00","59808.00","69617.00","69617.00",".00"
"00000383620000000","2019","1","1","HOMESTEAD EXEMPTION","94472.00","94472.00","72236.00","94472.00","94472.00",".00"
"00000383623000000","2019","1","1","HOMESTEAD EXEMPTION","53066.00","53066.00","51533.00","53066.00","53066.00",".00"
"00000383629000000","2019","1","1","HOMESTEAD EXEMPTION","50448.00","50448.00","50224.00","50448.00","50448.00",".00"
"00000383632000000","2019","1","1","HOMESTEAD EXEMPTION","71550.00","71550.00","60775.00","71550.00","71550.00",".00"
"00000383635000000","2019","1","1","HOMESTEAD EXEMPTION","69957.00","69957.00","59978.00","69957.00","69957.00",".00"
"00000383638000000","2019","1","1","HOMESTEAD EXEMPTION","105296.00","105296.00","77648.00","105296.00","105296.00",".00"
"00000383641000000","2019","1","1","HOMESTEAD EXEMPTION","74709.00","74709.00","62354.00","74709.00","74709.00",".00"
"00000383644000000","2019","1","1","HOMESTEAD EXEMPTION","80376.00","80376.00","65188.00","80376.00","80376.00",".00"
"00000383647000000","2019","1","1","HOMESTEAD EXEMPTION","50000.00","50000.00","50000.00","50000.00","50000.00",".00"
"00000383650000000","2019","1","1","HOMESTEAD EXEMPTION","78600.00","78600.00","64300.00","78600.00","78600.00",".00"
"00000383653000000","2019","1","1","HOMESTEAD EXEMPTION","95482.00","95482.00","72741.00","95482.00","95482.00",".00"
"00000383656000000","2019","1","1","HOMESTEAD EXEMPTION","70818.00","70818.00","60409.00","70818.00","70818.00",".00"
"00000383665000000","2019","1","1","HOMESTEAD EXEMPTION","77526.00","77526.00","63763.00","77526.00","77526.00",".00"
"00000383668000000","2019","1","1","HOMESTEAD EXEMPTION","83339.00","83339.00","66669.00","83339.00","83339.00",".00"
"00000383671000000","2019","1","1","HOMESTEAD EXEMPTION","80434.00","80434.00","65217.00","80434.00","80434.00",".00"
"00000383674000000","2019","1","1","HOMESTEAD EXEMPTION","126478.00","126478.00","88238.00","126478.00","126478.00",".00"
"00000383677000000","2019","1","1","HOMESTEAD EXEMPTION","97426.00","97426.00","73713.00","97426.00","97426.00",".00"
"00000383680000000","2019","1","1","HOMESTEAD EXEMPTION","100706.00","100706.00","75353.00","100706.00","100706.00",".00"
"00000383683000000","2019","1","1","HOMESTEAD EXEMPTION","28769.00","28769.00","26884.00","28769.00","28769.00",".00"
"00000383686000000","2019","1","1","HOMESTEAD EXEMPTION","96250.00","96250.00","73125.00","96250.00","96250.00",".00"
"00000383689000000","2019","1","1","HOMESTEAD EXEMPTION","79702.00","79702.00","64851.00","79702.00","79702.00",".00"
"00000383692000000","2019","1","1","HOMESTEAD EXEMPTION","59023.00","59023.00","54511.00","59023.00","59023.00",".00"
"00000383695000000","2019","1","1","HOMESTEAD EXEMPTION","95792.00","95792.00","72896.00","95792.00","95792.00",".00"
"00000383698000000","2019","1","1","HOMESTEAD EXEMPTION","91994.00","91994.00","70997.00","91994.00","91994.00",".00"
"00000383701000000","2019","1","1","HOMESTEAD EXEMPTION","113000.00","113000.00","81500.00","113000.00","113000.00",".00"
"00000383704000000","2019","1","1","HOMESTEAD EXEMPTION","75506.00","75506.00","62753.00","75506.00","75506.00",".00"
"00000383707000000","2019","1","1","HOMESTEAD EXEMPTION","52453.00","52453.00","42976.00","52453.00","52453.00",".00"
"00000383710000000","2019","1","1","HOMESTEAD EXEMPTION","83000.00","83000.00","66500.00","83000.00","83000.00",".00"
"00000383713000000","2019","1","1","HOMESTEAD EXEMPTION","58522.00","58522.00","54261.00","58522.00","58522.00",".00"
"00000383716000000","2019","1","1","HOMESTEAD EXEMPTION","59895.00","59895.00","54947.00","59895.00","59895.00",".00"
"00000383719000000","2019","1","1","HOMESTEAD EXEMPTION","68678.00","68678.00","59339.00","68678.00","68678.00",".00"
"00000383722000000","2019","1","1","HOMESTEAD EXEMPTION","53550.00","53550.00","51775.00","53550.00","53550.00",".00"
"00000383725000000","2019","1","1","HOMESTEAD EXEMPTION","54356.00","54356.00","52178.00","54356.00","54356.00",".00"
"00000383728000000","2019","1","1","HOMESTEAD EXEMPTION","87709.00","87709.00","68854.00","87709.00","87709.00",".00"
"00000383731000000","2019","1","1","HOMESTEAD EXEMPTION","58014.00","58014.00","54007.00","58014.00","58014.00",".00"
"00000383734000000","2019","1","1","HOMESTEAD EXEMPTION","88140.00","88140.00","69070.00","88140.00","88140.00",".00"
"00000383737000000","2019","1","1","HOMESTEAD EXEMPTION","70736.00","70736.00","60368.00","70736.00","70736.00",".00"
"00000383740000000","2019","1","1","HOMESTEAD EXEMPTION","95714.00","95714.00","72857.00","95714.00","95714.00",".00"
"00000383743000000","2019","1","1","HOMESTEAD EXEMPTION","81187.00","81187.00","65593.00","81187.00","81187.00",".00"
"00000383746000000","2019","1","1","HOMESTEAD EXEMPTION","74706.00","74706.00","62353.00","74706.00","74706.00",".00"
"00000383749000000","2019","1","1","HOMESTEAD EXEMPTION","84356.00","84356.00","67178.00","84356.00","84356.00",".00"
"00000383752000000","2019","1","1","HOMESTEAD EXEMPTION","71810.00","71810.00","60905.00","71810.00","71810.00",".00"
"00000383758000000","2019","1","1","HOMESTEAD EXEMPTION","94084.00","94084.00","72042.00","94084.00","94084.00",".00"
"00000383761000000","2019","1","1","HOMESTEAD EXEMPTION","61852.00","61852.00","55926.00","61852.00","61852.00",".00"
"00000383764000000","2019","1","1","HOMESTEAD EXEMPTION","75966.00","75966.00","62983.00","75966.00","75966.00",".00"
"00000383767000000","2019","1","1","HOMESTEAD EXEMPTION","67884.00","67884.00","58942.00","67884.00","67884.00",".00"
"00000383770000000","2019","1","1","HOMESTEAD EXEMPTION","86109.00","86109.00","68054.00","86109.00","86109.00",".00"
"00000383773000000","2019","1","1","HOMESTEAD EXEMPTION","70080.00","70080.00","60040.00","70080.00","70080.00",".00"
"00000383782000000","2019","1","1","HOMESTEAD EXEMPTION","141684.00","141684.00","95842.00","141684.00","141684.00",".00"
"00000383785000000","2019","1","1","HOMESTEAD EXEMPTION","84668.00","84668.00","67334.00","84668.00","84668.00",".00"
"00000383788000000","2019","1","1","HOMESTEAD EXEMPTION","79400.00","79400.00","64700.00","79400.00","79400.00",".00"
"00000383791000000","2019","1","1","HOMESTEAD EXEMPTION","73596.00","73596.00","61798.00","73596.00","73596.00",".00"
"00000383797000000","2019","1","1","HOMESTEAD EXEMPTION","78229.00","78229.00","64114.00","78229.00","78229.00",".00"
"00000383800000000","2019","1","1","HOMESTEAD EXEMPTION","73266.00","73266.00","61633.00","73266.00","73266.00",".00"
"00000383803000000","2019","1","1","HOMESTEAD EXEMPTION","103048.00","103048.00","76524.00","103048.00","103048.00",".00"
"00000383806000000","2019","1","1","HOMESTEAD EXEMPTION","69000.00","69000.00","59500.00","69000.00","69000.00",".00"
"00000383809000000","2019","1","1","HOMESTEAD EXEMPTION","75402.00","75402.00","62701.00","75402.00","75402.00",".00"
"00000383812000000","2019","1","1","HOMESTEAD EXEMPTION","69475.00","69475.00","59737.00","69475.00","69475.00",".00"
"00000383815000000","2019","1","1","HOMESTEAD EXEMPTION","86492.00","86492.00","68246.00","86492.00","86492.00",".00"
"00000515472820000","2019","1","1","HOMESTEAD EXEMPTION","15415.00","15415.00","32707.00","15415.00","15415.00",".00"
"00000515472820100","2019","1","1","HOMESTEAD EXEMPTION","15218.00","15218.00","32609.00","15218.00","15218.00",".00"
"00000515480020000","2019","1","1","HOMESTEAD EXEMPTION","34161.00","34161.00","42080.00","34161.00","34161.00",".00"
"00000515480040000","2019","1","1","HOMESTEAD EXEMPTION","39742.00","39742.00","44870.00","39742.00","39742.00",".00"
"00000515480060000","2019","1","1","HOMESTEAD EXEMPTION","43448.00","43448.00","46724.00","43448.00","43448.00",".00"
"00000515480080000","2019","1","1","HOMESTEAD EXEMPTION","44478.00","44478.00","47239.00","44478.00","44478.00",".00"
"00000515480100000","2019","1","1","HOMESTEAD EXEMPTION","32122.00","32122.00","41061.00","32122.00","32122.00",".00"
"00000515480120000","2019","1","1","HOMESTEAD EXEMPTION","32889.00","32889.00","41444.00","32889.00","32889.00",".00"
"00000515480140000","2019","1","1","HOMESTEAD EXEMPTION","31153.00","31153.00","40576.00","31153.00","31153.00",".00"
"00000515480180000","2019","1","1","HOMESTEAD EXEMPTION","37109.00","37109.00","43554.00","37109.00","37109.00",".00"
"00000515480200000","2019","1","1","HOMESTEAD EXEMPTION","34989.00","34989.00","42494.00","34989.00","34989.00",".00"
"00000515480220000","2019","1","1","HOMESTEAD EXEMPTION","32167.00","32167.00","41083.00","32167.00","32167.00",".00"
"00000515480240000","2019","1","1","HOMESTEAD EXEMPTION","41860.00","41860.00","45930.00","41860.00","41860.00",".00"
"00000515482020000","2019","1","1","HOMESTEAD EXEMPTION","35398.00","35398.00","42699.00","35398.00","35398.00",".00"
"00000515482040000","2019","1","1","HOMESTEAD EXEMPTION","37099.00","37099.00","43549.00","37099.00","37099.00",".00"
"00000515482060000","2019","1","1","HOMESTEAD EXEMPTION","33469.00","33469.00","41734.00","33469.00","33469.00",".00"
"00000515482100000","2019","1","1","HOMESTEAD EXEMPTION","33946.00","33946.00","41973.00","33946.00","33946.00",".00"
"00000515482120000","2019","1","1","HOMESTEAD EXEMPTION","30871.00","30871.00","40435.00","30871.00","30871.00",".00"
"00000515482160000","2019","1","1","HOMESTEAD EXEMPTION","30272.00","30272.00","40136.00","30272.00","30272.00",".00"
"00000515482220000","2019","1","1","HOMESTEAD EXEMPTION","40062.00","40062.00","45031.00","40062.00","40062.00",".00"
"00000515482260000","2019","1","1","HOMESTEAD EXEMPTION","35260.00","35260.00","42630.00","35260.00","35260.00",".00"
"00000515482280000","2019","1","1","HOMESTEAD EXEMPTION","36909.00","36909.00","43454.00","36909.00","36909.00",".00"
"00000515482300000","2019","1","1","HOMESTEAD EXEMPTION","44346.00","44346.00","47173.00","44346.00","44346.00",".00"
"00000515482320000","2019","1","1","HOMESTEAD EXEMPTION","34883.00","34883.00","42441.00","34883.00","34883.00",".00"
"00000515482340000","2019","1","1","HOMESTEAD EXEMPTION","34593.00","34593.00","42296.00","34593.00","34593.00",".00"
"00000515482360000","2019","1","1","HOMESTEAD EXEMPTION","36278.00","36278.00","43139.00","36278.00","36278.00",".00"
"00000515482400000","2019","1","1","HOMESTEAD EXEMPTION","35395.00","35395.00","42697.00","35395.00","35395.00",".00"
"00000515482420000","2019","1","1","HOMESTEAD EXEMPTION","35424.00","35424.00","42712.00","35424.00","35424.00",".00"
"00000515482440000","2019","1","1","HOMESTEAD EXEMPTION","35533.00","35533.00","42766.00","35533.00","35533.00",".00"
"00000515482460000","2019","1","1","HOMESTEAD EXEMPTION","38326.00","38326.00","44163.00","38326.00","38326.00",".00"
"00000515482500000","2019","1","1","HOMESTEAD EXEMPTION","50723.00","50723.00","50361.00","50723.00","50723.00",".00"
"00000515484000000","2019","1","1","HOMESTEAD EXEMPTION","34457.00","34457.00","42228.00","34457.00","34457.00",".00"
"00000515484020000","2019","1","1","HOMESTEAD EXEMPTION","38555.00","38555.00","44277.00","38555.00","38555.00",".00"
"00000515484040000","2019","1","1","HOMESTEAD EXEMPTION","43664.00","43664.00","46832.00","43664.00","43664.00",".00"
"00000515484060000","2019","1","1","HOMESTEAD EXEMPTION","17014.00","17014.00","33507.00","17014.00","17014.00",".00"
"00000515484080000","2019","1","1","HOMESTEAD EXEMPTION","36084.00","36084.00","43042.00","36084.00","36084.00",".00"
"00000515484140000","2019","1","1","HOMESTEAD EXEMPTION","36429.00","36429.00","43214.00","36429.00","36429.00",".00"
"00000515484160000","2019","1","1","HOMESTEAD EXEMPTION","33333.00","33333.00","41666.00","33333.00","33333.00",".00"
"00000515484180000","2019","1","1","HOMESTEAD EXEMPTION","33517.00","33517.00","41758.00","33517.00","33517.00",".00"
"00000515484200000","2019","1","1","HOMESTEAD EXEMPTION","33907.00","33907.00","41953.00","33907.00","33907.00",".00"
"00000515484220000","2019","1","1","HOMESTEAD EXEMPTION","35685.00","35685.00","42842.00","35685.00","35685.00",".00"
"00000515484240000","2019","1","1","HOMESTEAD EXEMPTION","37285.00","37285.00","43642.00","37285.00","37285.00",".00"
"00000515484260000","2019","1","1","HOMESTEAD EXEMPTION","38542.00","38542.00","44271.00","38542.00","38542.00",".00"
"00000515484280000","2019","1","1","HOMESTEAD EXEMPTION","52014.00","52014.00","51007.00","52014.00","52014.00",".00"
"00000515484300000","2019","1","1","HOMESTEAD EXEMPTION","37366.00","37366.00","43683.00","37366.00","37366.00",".00"
"00000515484340000","2019","1","1","HOMESTEAD EXEMPTION","50520.00","50520.00","50260.00","50520.00","50520.00",".00"
"00000515484360000","2019","1","1","HOMESTEAD EXEMPTION","46832.00","46832.00","48416.00","46832.00","46832.00",".00"
"00000515484380000","2019","1","1","HOMESTEAD EXEMPTION","48000.00","48000.00","49000.00","48000.00","48000.00",".00"
"00000515484400000","2019","1","1","HOMESTEAD EXEMPTION","47082.00","47082.00","48541.00","47082.00","47082.00",".00"
"00000515484420000","2019","1","1","HOMESTEAD EXEMPTION","31877.00","31877.00","40938.00","31877.00","31877.00",".00"
"00000515484440000","2019","1","1","HOMESTEAD EXEMPTION","34970.00","34970.00","42485.00","34970.00","34970.00",".00"
"00000515484460000","2019","1","1","HOMESTEAD EXEMPTION","49312.00","49312.00","49656.00","49312.00","49312.00",".00"
"00000515484480000","2019","1","1","HOMESTEAD EXEMPTION","40384.00","40384.00","45192.00","40384.00","40384.00",".00"
"00000515486000000","2019","1","1","HOMESTEAD EXEMPTION","37962.00","37962.00","43981.00","37962.00","37962.00",".00"
"00000515486040000","2019","1","1","HOMESTEAD EXEMPTION","35617.00","35617.00","42808.00","35617.00","35617.00",".00"
"00000515486060000","2019","1","1","HOMESTEAD EXEMPTION","53946.00","53946.00","51973.00","53946.00","53946.00",".00"
"00000515486080000","2019","1","1","HOMESTEAD EXEMPTION","37559.00","37559.00","43779.00","37559.00","37559.00",".00"
"00000515486100000","2019","1","1","HOMESTEAD EXEMPTION","44696.00","44696.00","47348.00","44696.00","44696.00",".00"
"00000515486120000","2019","1","1","HOMESTEAD EXEMPTION","35781.00","35781.00","42890.00","35781.00","35781.00",".00"
"00000515486140000","2019","1","1","HOMESTEAD EXEMPTION","48034.00","48034.00","49017.00","48034.00","48034.00",".00"
"00000515486160000","2019","1","1","HOMESTEAD EXEMPTION","28210.00","28210.00","39105.00","28210.00","28210.00",".00"
"00000515486180000","2019","1","1","HOMESTEAD EXEMPTION","38587.00","38587.00","44293.00","38587.00","38587.00",".00"
"00000515486200000","2019","1","1","HOMESTEAD EXEMPTION","32000.00","32000.00","41000.00","32000.00","32000.00",".00"
"00000515486220000","2019","1","1","HOMESTEAD EXEMPTION","35443.00","35443.00","42721.00","35443.00","35443.00",".00"
"00000515489020000","2019","1","1","HOMESTEAD EXEMPTION","34377.00","34377.00","42188.00","34377.00","34377.00",".00"
"00000515489060000","2019","1","1","HOMESTEAD EXEMPTION","38962.00","38962.00","44481.00","38962.00","38962.00",".00"
"00000515489080000","2019","1","1","HOMESTEAD EXEMPTION","35730.00","35730.00","42865.00","35730.00","35730.00",".00"
"00000515489100000","2019","1","1","HOMESTEAD EXEMPTION","37456.00","37456.00","43728.00","37456.00","37456.00",".00"
"00000515489140000","2019","1","1","HOMESTEAD EXEMPTION","42397.00","42397.00","46198.00","42397.00","42397.00",".00"
