"ACCOUNT_NUM","APPRAISAL_YR","TOT_VAL","CITY_EFF_YR","CITY_EXP_YR","CITY_EXEMPTION_PCT","CITY_BASE_VAL","CITY_VAL_DIF","CITY_EXEMPTION_AMT","CNTY_EFF_YR","CNTY_EXP_YR","CNTY_EXEMPTION_PCT","CNTY_BASE_VAL","CNTY_VAL_DIF","CNTY_EXEMPTION_AMT","ISD_EFF_YR","ISD_EXP_YR","ISD_EXEMPTION_PCT","ISD_BASE_VAL","ISD_VAL_DIF","ISD_EXEMPTION_AMT","COLL_EFF_YR","COLL_EXP_YR","COLL_EXEMPTION_PCT","COLL_BASE_VAL","COLL_VAL_DIF","COLL_EXEMPTION_AMT","SPEC_EFF_YR","SPEC_EXP_YR","SPEC_EXEMPTION_PCT","SPEC_BASE_VAL","SPEC_VAL_DIF","SPEC_EXEMPTION_AMT"
"32415260000100306","2019","249110.00","0","0",".0000",".00","249110.00",".00","0","0",".0000",".00","249110.00",".00","0","0",".0000",".00","249110.00",".00","0","0",".0000",".00","249110.00",".00","2008","2055",".9703",".00","249110.00","241711.00"
"32415260000200206","2019","239810.00","0","0",".0000",".00","239810.00",".00","0","0",".0000",".00","239810.00",".00","0","0",".0000",".00","239810.00",".00","0","0",".0000",".00","239810.00",".00","2008","2055",".9691",".00","239810.00","232400.00"
"32415260000200308","2019","273490.00","0","0",".0000",".00","273490.00",".00","0","0",".0000",".00","273490.00",".00","0","0",".0000",".00","273490.00",".00","0","0",".0000",".00","273490.00",".00","2008","2055",".9716",".00","273490.00","265723.00"
"32415260000300307","2019","262550.00","0","0",".0000",".00","262550.00",".00","0","0",".0000",".00","262550.00",".00","0","0",".0000",".00","262550.00",".00","0","0",".0000",".00","262550.00",".00","2008","2055",".9718",".00","262550.00","255146.00"
"32415260000400301","2019","300800.00","0","0",".0000",".00","300800.00",".00","0","0",".0000",".00","300800.00",".00","0","0",".0000",".00","300800.00",".00","0","0",".0000",".00","300800.00",".00","2019","2055",".9445",".00","300800.00","284106.00"
"32415260000400412","2019","300800.00","0","0",".0000",".00","300800.00",".00","0","0",".0000",".00","300800.00",".00","0","0",".0000",".00","300800.00",".00","0","0",".0000",".00","300800.00",".00","2019","2055",".9445",".00","300800.00","284106.00"
"324412500A0030000","2019","401110.00","0","0",".0000",".00","401110.00",".00","0","0",".0000",".00","401110.00",".00","0","0",".0000",".00","401110.00",".00","0","0",".0000",".00","401110.00",".00","2019","2055",".8363",".00","401110.00","335448.00"
"324412500A0170000","2019","488920.00","0","0",".0000",".00","488920.00",".00","0","0",".0000",".00","488920.00",".00","0","0",".0000",".00","488920.00",".00","0","0",".0000",".00","488920.00",".00","2019","2055",".8171",".00","488920.00","399497.00"
"324412500A0180000","2019","423440.00","0","0",".0000",".00","423440.00",".00","0","0",".0000",".00","423440.00",".00","0","0",".0000",".00","423440.00",".00","0","0",".0000",".00","423440.00",".00","2019","2055",".8373",".00","423440.00","354546.00"
"324412500B0190000","2019","464420.00","0","0",".0000",".00","464420.00",".00","0","0",".0000",".00","464420.00",".00","0","0",".0000",".00","464420.00",".00","0","0",".0000",".00","464420.00",".00","2019","2055",".8092",".00","464420.00","375809.00"
"324412500D0140000","2019","408750.00","0","0",".0000",".00","408750.00",".00","0","0",".0000",".00","408750.00",".00","0","0",".0000",".00","408750.00",".00","0","0",".0000",".00","408750.00",".00","2019","2055",".7995",".00","408750.00","326796.00"
"324412500F0030000","2019","470000.00","0","0",".0000",".00","470000.00",".00","0","0",".0000",".00","470000.00",".00","0","0",".0000",".00","470000.00",".00","0","0",".0000",".00","470000.00",".00","2019","2055",".7982",".00","470000.00","375154.00"
"324412500H0060000","2019","536180.00","0","0",".0000",".00","536180.00",".00","0","0",".0000",".00","536180.00",".00","0","0",".0000",".00","536180.00",".00","0","0",".0000",".00","536180.00",".00","2019","2055",".7952",".00","536180.00","426370.00"
"324412500I0010000","2019","529750.00","0","0",".0000",".00","529750.00",".00","0","0",".0000",".00","529750.00",".00","0","0",".0000",".00","529750.00",".00","0","0",".0000",".00","529750.00",".00","2019","2055",".7837",".00","529750.00","415165.00"
"324412500I0180000","2019","507000.00","0","0",".0000",".00","507000.00",".00","0","0",".0000",".00","507000.00",".00","0","0",".0000",".00","507000.00",".00","0","0",".0000",".00","507000.00",".00","2019","2055",".7876",".00","507000.00","399313.00"
"324412500I0270000","2019","632970.00","0","0",".0000",".00","632970.00",".00","0","0",".0000",".00","632970.00",".00","0","0",".0000",".00","632970.00",".00","0","0",".0000",".00","632970.00",".00","2019","2055",".7940",".00","632970.00","502578.00"
"324412500I0340000","2019","450000.00","0","0",".0000",".00","450000.00",".00","0","0",".0000",".00","450000.00",".00","0","0",".0000",".00","450000.00",".00","0","0",".0000",".00","450000.00",".00","2019","2055",".7693",".00","450000.00","346185.00"
"324412500I0360000","2019","492070.00","0","0",".0000",".00","492070.00",".00","0","0",".0000",".00","492070.00",".00","0","0",".0000",".00","492070.00",".00","0","0",".0000",".00","492070.00",".00","2019","2055",".7870",".00","492070.00","387259.00"
"324412500K0160000","2019","513860.00","0","0",".0000",".00","513860.00",".00","0","0",".0000",".00","513860.00",".00","0","0",".0000",".00","513860.00",".00","0","0",".0000",".00","513860.00",".00","2019","2055",".7974",".00","513860.00","409752.00"
"324412500L0190000","2019","499970.00","0","0",".0000",".00","499970.00",".00","0","0",".0000",".00","499970.00",".00","0","0",".0000",".00","499970.00",".00","0","0",".0000",".00","499970.00",".00","2019","2055",".8044",".00","499970.00","402176.00"
"324412600L0300000","2019","372000.00","0","0",".0000",".00","372000.00",".00","0","0",".0000",".00","372000.00",".00","0","0",".0000",".00","372000.00",".00","0","0",".0000",".00","372000.00",".00","2019","2055",".8146",".00","372000.00","303031.00"
"324412600L0310000","2019","497000.00","0","0",".0000",".00","497000.00",".00","0","0",".0000",".00","497000.00",".00","0","0",".0000",".00","497000.00",".00","0","0",".0000",".00","497000.00",".00","2019","2055",".8016",".00","497000.00","398395.00"
"324412600L0320000","2019","439250.00","0","0",".0000",".00","439250.00",".00","0","0",".0000",".00","439250.00",".00","0","0",".0000",".00","439250.00",".00","0","0",".0000",".00","439250.00",".00","2019","2055",".8123",".00","439250.00","356803.00"
"324412600L0440000","2019","378960.00","0","0",".0000",".00","378960.00",".00","0","0",".0000",".00","378960.00",".00","0","0",".0000",".00","378960.00",".00","0","0",".0000",".00","378960.00",".00","2019","2055",".8055",".00","378960.00","305252.00"
"324412600L0480000","2019","479620.00","0","0",".0000",".00","479620.00",".00","0","0",".0000",".00","479620.00",".00","0","0",".0000",".00","479620.00",".00","0","0",".0000",".00","479620.00",".00","2019","2055",".7880",".00","479620.00","377941.00"
"324412600O0020000","2019","525170.00","0","0",".0000",".00","525170.00",".00","0","0",".0000",".00","525170.00",".00","0","0",".0000",".00","525170.00",".00","0","0",".0000",".00","525170.00",".00","2019","2055",".8019",".00","525170.00","421134.00"
"324412600P0140000","2019","478500.00","0","0",".0000",".00","478500.00",".00","0","0",".0000",".00","478500.00",".00","0","0",".0000",".00","478500.00",".00","0","0",".0000",".00","478500.00",".00","2019","2055",".8045",".00","478500.00","384953.00"
"324412700L0760000","2019","516810.00","0","0",".0000",".00","516810.00",".00","0","0",".0000",".00","516810.00",".00","0","0",".0000",".00","516810.00",".00","0","0",".0000",".00","516810.00",".00","2019","2055",".8047",".00","516810.00","415877.00"
"324412700P0070000","2019","516010.00","0","0",".0000",".00","516010.00",".00","0","0",".0000",".00","516010.00",".00","0","0",".0000",".00","516010.00",".00","0","0",".0000",".00","516010.00",".00","2019","2055",".8119",".00","516010.00","418949.00"
"324412700P0100000","2019","452650.00","0","0",".0000",".00","452650.00",".00","0","0",".0000",".00","452650.00",".00","0","0",".0000",".00","452650.00",".00","0","0",".0000",".00","452650.00",".00","2019","2055",".7885",".00","452650.00","356915.00"
"324412700Q0060000","2019","471330.00","0","0",".0000",".00","471330.00",".00","0","0",".0000",".00","471330.00",".00","0","0",".0000",".00","471330.00",".00","0","0",".0000",".00","471330.00",".00","2019","2055",".7843",".00","471330.00","369664.00"
"325402100B0020000","2019","483800.00","0","0",".0000",".00","483800.00",".00","0","0",".0000",".00","483800.00",".00","0","0",".0000",".00","483800.00",".00","0","0",".0000",".00","483800.00",".00","2019","2050",".7801",".00","483800.00","377412.00"
"325402100B0090000","2019","499440.00","0","0",".0000",".00","499440.00",".00","0","0",".0000",".00","499440.00",".00","0","0",".0000",".00","499440.00",".00","0","0",".0000",".00","499440.00",".00","2019","2050",".7806",".00","499440.00","389863.00"
"325626500A0050000","2019","4615000.00","0","0",".0000",".00","4615000.00",".00","0","0",".0000",".00","4615000.00",".00","0","0",".0000",".00","4615000.00",".00","0","0",".0000",".00","4615000.00",".00","2019","2055",".2115",".00","4615000.00","976072.00"
"325642700A0030000","2019","449060.00","0","0",".0000",".00","449060.00",".00","0","0",".0000",".00","449060.00",".00","0","0",".0000",".00","449060.00",".00","0","0",".0000",".00","449060.00",".00","2019","2050",".7728",".00","449060.00","347034.00"
"325642700A0180000","2019","413640.00","0","0",".0000",".00","413640.00",".00","0","0",".0000",".00","413640.00",".00","0","0",".0000",".00","413640.00",".00","0","0",".0000",".00","413640.00",".00","2019","2050",".7751",".00","413640.00","320612.00"
"325642700B0090000","2019","408720.00","0","0",".0000",".00","408720.00",".00","0","0",".0000",".00","408720.00",".00","0","0",".0000",".00","408720.00",".00","0","0",".0000",".00","408720.00",".00","2019","2050",".7749",".00","408720.00","316717.00"
"325642700B0100000","2019","468670.00","0","0",".0000",".00","468670.00",".00","0","0",".0000",".00","468670.00",".00","0","0",".0000",".00","468670.00",".00","0","0",".0000",".00","468670.00",".00","2019","2050",".7777",".00","468670.00","364485.00"
"325642700B0180000","2019","416710.00","0","0",".0000",".00","416710.00",".00","0","0",".0000",".00","416710.00",".00","0","0",".0000",".00","416710.00",".00","0","0",".0000",".00","416710.00",".00","2019","2050",".7753",".00","416710.00","323075.00"
"325642700C0060000","2019","461670.00","0","0",".0000",".00","461670.00",".00","0","0",".0000",".00","461670.00",".00","0","0",".0000",".00","461670.00",".00","0","0",".0000",".00","461670.00",".00","2019","2050",".7774",".00","461670.00","358902.00"
"325642800D0140000","2019","416290.00","0","0",".0000",".00","416290.00",".00","0","0",".0000",".00","416290.00",".00","0","0",".0000",".00","416290.00",".00","0","0",".0000",".00","416290.00",".00","2019","2050",".7752",".00","416290.00","322708.00"
"328071600A0100000","2019","553960.00","0","0",".0000",".00","553960.00",".00","0","0",".0000",".00","553960.00",".00","0","0",".0000",".00","553960.00",".00","0","0",".0000",".00","553960.00",".00","2019","2050",".7010",".00","553960.00","388326.00"
"328071600A0150000","2019","541910.00","0","0",".0000",".00","541910.00",".00","0","0",".0000",".00","541910.00",".00","0","0",".0000",".00","541910.00",".00","0","0",".0000",".00","541910.00",".00","2019","2050",".6988",".00","541910.00","378687.00"
"328071600A0250000","2019","549680.00","0","0",".0000",".00","549680.00",".00","0","0",".0000",".00","549680.00",".00","0","0",".0000",".00","549680.00",".00","0","0",".0000",".00","549680.00",".00","2019","2050",".7002",".00","549680.00","384886.00"
"329553700O0060000","2019","553060.00","0","0",".0000",".00","553060.00",".00","0","0",".0000",".00","553060.00",".00","0","0",".0000",".00","553060.00",".00","0","0",".0000",".00","553060.00",".00","2019","2055",".8665",".00","553060.00","479226.00"
"329596100A0060000","2019","322040.00","0","0",".0000",".00","322040.00",".00","0","0",".0000",".00","322040.00",".00","0","0",".0000",".00","322040.00",".00","0","0",".0000",".00","322040.00",".00","2019","2055",".9907",".00","322040.00","319045.00"
"329596100A0140000","2019","322040.00","0","0",".0000",".00","322040.00",".00","0","0",".0000",".00","322040.00",".00","0","0",".0000",".00","322040.00",".00","0","0",".0000",".00","322040.00",".00","2019","2055",".9907",".00","322040.00","319045.00"
"329596100A0170000","2019","275030.00","0","0",".0000",".00","275030.00",".00","0","0",".0000",".00","275030.00",".00","0","0",".0000",".00","275030.00",".00","0","0",".0000",".00","275030.00",".00","2019","2055",".9891",".00","275030.00","272032.00"
"329596100A0250000","2019","275030.00","0","0",".0000",".00","275030.00",".00","0","0",".0000",".00","275030.00",".00","0","0",".0000",".00","275030.00",".00","0","0",".0000",".00","275030.00",".00","2019","2055",".9891",".00","275030.00","272032.00"
"329596100A0340000","2019","275030.00","0","0",".0000",".00","275030.00",".00","0","0",".0000",".00","275030.00",".00","0","0",".0000",".00","275030.00",".00","0","0",".0000",".00","275030.00",".00","2019","2055",".9891",".00","275030.00","272032.00"
"329596100B0250000","2019","294150.00","0","0",".0000",".00","294150.00",".00","0","0",".0000",".00","294150.00",".00","0","0",".0000",".00","294150.00",".00","0","0",".0000",".00","294150.00",".00","2019","2055",".9898",".00","294150.00","291150.00"
"329596100B0320000","2019","275030.00","0","0",".0000",".00","275030.00",".00","0","0",".0000",".00","275030.00",".00","0","0",".0000",".00","275030.00",".00","0","0",".0000",".00","275030.00",".00","2019","2055",".9891",".00","275030.00","272032.00"
"329596200A0110000","2019","329990.00","0","0",".0000",".00","329990.00",".00","0","0",".0000",".00","329990.00",".00","0","0",".0000",".00","329990.00",".00","0","0",".0000",".00","329990.00",".00","2019","2055",".9925",".00","329990.00","327515.00"
"329596200B0220000","2019","280000.00","0","0",".0000",".00","280000.00",".00","0","0",".0000",".00","280000.00",".00","0","0",".0000",".00","280000.00",".00","0","0",".0000",".00","280000.00",".00","2019","2055",".9911",".00","280000.00","277508.00"
"32C06560000300303","2019","400910.00","0","0",".0000",".00","400910.00",".00","0","0",".0000",".00","400910.00",".00","0","0",".0000",".00","400910.00",".00","0","0",".0000",".00","400910.00",".00","2019","2050",".7167",".00","400910.00","287332.00"
"32C06560000300305","2019","518990.00","0","0",".0000",".00","518990.00",".00","0","0",".0000",".00","518990.00",".00","0","0",".0000",".00","518990.00",".00","0","0",".0000",".00","518990.00",".00","2019","2050",".7350",".00","518990.00","381458.00"
"32C06560000500502","2019","365320.00","0","0",".0000",".00","365320.00",".00","0","0",".0000",".00","365320.00",".00","0","0",".0000",".00","365320.00",".00","0","0",".0000",".00","365320.00",".00","2019","2055",".7089",".00","365320.00","258975.00"
"32C06560000600605","2019","410440.00","0","0",".0000",".00","410440.00",".00","0","0",".0000",".00","410440.00",".00","0","0",".0000",".00","410440.00",".00","0","0",".0000",".00","410440.00",".00","2019","2050",".7186",".00","410440.00","294942.00"
"32C06560000700703","2019","515790.00","0","0",".0000",".00","515790.00",".00","0","0",".0000",".00","515790.00",".00","0","0",".0000",".00","515790.00",".00","0","0",".0000",".00","515790.00",".00","2019","2050",".7346",".00","515790.00","378899.00"
"32C25900000D00012","2019","279900.00","0","0",".0000",".00","279900.00",".00","0","0",".0000",".00","279900.00",".00","0","0",".0000",".00","279900.00",".00","0","0",".0000",".00","279900.00",".00","2019","2055",".9937",".00","279900.00","278137.00"
"32C25900000D00016","2019","300000.00","0","0",".0000",".00","300000.00",".00","0","0",".0000",".00","300000.00",".00","0","0",".0000",".00","300000.00",".00","0","0",".0000",".00","300000.00",".00","2019","2055",".9916",".00","300000.00","297480.00"
"32C25900000D00019","2019","305520.00","0","0",".0000",".00","305520.00",".00","0","0",".0000",".00","305520.00",".00","0","0",".0000",".00","305520.00",".00","0","0",".0000",".00","305520.00",".00","2019","2055",".9913",".00","305520.00","302862.00"
"32C25900000F00027","2019","276710.00","0","0",".0000",".00","276710.00",".00","0","0",".0000",".00","276710.00",".00","0","0",".0000",".00","276710.00",".00","0","0",".0000",".00","276710.00",".00","2019","2055",".9909",".00","276710.00","274192.00"
"32C25900000K00044","2019","316050.00","0","0",".0000",".00","316050.00",".00","0","0",".0000",".00","316050.00",".00","0","0",".0000",".00","316050.00",".00","0","0",".0000",".00","316050.00",".00","2019","2055",".9916",".00","316050.00","313395.00"
"32C25900000M00005","2019","332400.00","0","0",".0000",".00","332400.00",".00","0","0",".0000",".00","332400.00",".00","0","0",".0000",".00","332400.00",".00","0","0",".0000",".00","332400.00",".00","2019","2055",".9454",".00","332400.00","314251.00"
"32C25900000M00008","2019","315780.00","0","0",".0000",".00","315780.00",".00","0","0",".0000",".00","315780.00",".00","0","0",".0000",".00","315780.00",".00","0","0",".0000",".00","315780.00",".00","2019","2055",".9425",".00","315780.00","297623.00"
"32C25900000P00022","2019","428700.00","0","0",".0000",".00","428700.00",".00","0","0",".0000",".00","428700.00",".00","0","0",".0000",".00","428700.00",".00","0","0",".0000",".00","428700.00",".00","2019","2055",".9915",".00","428700.00","425056.00"
"32C25900000V00016","2019","345900.00","0","0",".0000",".00","345900.00",".00","0","0",".0000",".00","345900.00",".00","0","0",".0000",".00","345900.00",".00","0","0",".0000",".00","345900.00",".00","2019","2055",".9915",".00","345900.00","342960.00"
"32C25900000W00010","2019","295680.00","0","0",".0000",".00","295680.00",".00","0","0",".0000",".00","295680.00",".00","0","0",".0000",".00","295680.00",".00","0","0",".0000",".00","295680.00",".00","2019","2055",".9914",".00","295680.00","293137.00"
"007081000A0010000","2019","19745710.00","2010","2019",".9000","2759000.00","16986710.00","15288039.00","0","0",".0000",".00","19745710.00",".00","0","0",".0000",".00","19745710.00",".00","0","0",".0000",".00","19745710.00",".00","0","0",".0000",".00","19745710.00",".00"
"007620000A0010000","2019","36664650.00","2015","2024",".9000","3354290.00","33310360.00","29979324.00","0","0",".0000",".00","36664650.00",".00","0","0",".0000",".00","36664650.00",".00","0","0",".0000",".00","36664650.00",".00","0","0",".0000",".00","36664650.00",".00"
"00C1271000PS00015","2019","21940.00","0","0",".0000",".00","21940.00",".00","2012","2021",".7000",".00","21940.00","15358.00","0","0",".0000",".00","21940.00",".00","0","0",".0000",".00","21940.00",".00","0","0",".0000",".00","21940.00",".00"
"00C280100000OFC00","2019","56000000.00","2015","2024",".5000","7126340.00","48873660.00","24436830.00","0","0",".0000",".00","56000000.00",".00","0","0",".0000",".00","56000000.00",".00","0","0",".0000",".00","56000000.00",".00","0","0",".0000",".00","56000000.00",".00"
"99171207120000000","2019","6950.00","0","0",".0000",".00","6950.00",".00","0","0",".0000",".00","6950.00",".00","0","0",".0000",".00","6950.00",".00","0","0",".0000",".00","6950.00",".00","2019","2055",".1840",".00","6950.00","1279.00"
"99171207400000000","2019","59070.00","0","0",".0000",".00","59070.00",".00","0","0",".0000",".00","59070.00",".00","0","0",".0000",".00","59070.00",".00","0","0",".0000",".00","59070.00",".00","2019","2055",".1840",".00","59070.00","10869.00"
"99200001000151500","2019","13230.00","0","0",".0000",".00","13230.00",".00","0","0",".0000",".00","13230.00",".00","0","0",".0000",".00","13230.00",".00","0","0",".0000",".00","13230.00",".00","2019","2055","1.0000",".00","13230.00","13230.00"
"99200334600026000","2019","152750.00","0","0",".0000",".00","152750.00",".00","0","0",".0000",".00","152750.00",".00","0","0",".0000",".00","152750.00",".00","0","0",".0000",".00","152750.00",".00","2007","2055","1.0000",".00","152750.00","152750.00"
"99081112140000000","2019","108800.00","0","0",".0000",".00","108800.00",".00","0","0",".0000",".00","108800.00",".00","0","0",".0000",".00","108800.00",".00","0","0",".0000",".00","108800.00",".00","2019","2055",".2213",".00","108800.00","24077.00"
"99100510110000000","2019","57030.00","0","0",".0000",".00","57030.00",".00","0","0",".0000",".00","57030.00",".00","0","0",".0000",".00","57030.00",".00","0","0",".0000",".00","57030.00",".00","2019","2055",".3868",".00","57030.00","22059.00"
"99111102430000000","2019","219390.00","0","0",".0000",".00","219390.00",".00","0","0",".0000",".00","219390.00",".00","0","0",".0000",".00","219390.00",".00","0","0",".0000",".00","219390.00",".00","2019","2055","1.0000",".00","219390.00","219390.00"
"99111219530000000","2019","43865250.00","2017","2021",".8500","21131243.00","22734007.00","1332823.00","0","0",".0000",".00","43865250.00",".00","0","0",".0000",".00","43865250.00",".00","0","0",".0000",".00","43865250.00",".00","0","0",".0000",".00","43865250.00",".00"
"99140507340000000","2019","182990.00","0","0",".0000",".00","182990.00",".00","0","0",".0000",".00","182990.00",".00","0","0",".0000",".00","182990.00",".00","0","0",".0000",".00","182990.00",".00","2019","2055","1.0000",".00","182990.00","182990.00"
"99150204140000000","2019","85128830.00","2015","2024",".8500","35559344.00","49569486.00","42134063.00","0","0",".0000",".00","85128830.00",".00","0","0",".0000",".00","85128830.00",".00","0","0",".0000",".00","85128830.00",".00","0","0",".0000",".00","85128830.00",".00"
"99151110270000000","2019","26668240.00","0","0",".0000",".00","26668240.00",".00","2017","2026",".7500",".00","26668240.00","20001180.00","0","0",".0000",".00","26668240.00",".00","0","0",".0000",".00","26668240.00",".00","0","0",".0000",".00","26668240.00",".00"
"180023700C02R0000","2019","12167500.00","2017","2026",".7500","872070.00","11295430.00","7163468.00","0","0",".0000",".00","12167500.00",".00","0","0",".0000",".00","12167500.00",".00","0","0",".0000",".00","12167500.00",".00","0","0",".0000",".00","12167500.00",".00"
"180118700A0020000","2019","575000.00","2017","2021",".7500","49880.00","525120.00","333990.00","0","0",".0000",".00","575000.00",".00","0","0",".0000",".00","575000.00",".00","0","0",".0000",".00","575000.00",".00","0","0",".0000",".00","575000.00",".00"
"189060800A0010000","2019","17834320.00","2016","2020",".7500","1672030.00","16162290.00","8826818.00","0","0",".0000",".00","17834320.00",".00","0","0",".0000",".00","17834320.00",".00","0","0",".0000",".00","17834320.00",".00","0","0",".0000",".00","17834320.00",".00"
"320054900A0140000","2019","463980.00","0","0",".0000",".00","463980.00",".00","0","0",".0000",".00","463980.00",".00","0","0",".0000",".00","463980.00",".00","0","0",".0000",".00","463980.00",".00","2019","2055",".7728",".00","463980.00","358564.00"
"320054900A0150000","2019","480190.00","0","0",".0000",".00","480190.00",".00","0","0",".0000",".00","480190.00",".00","0","0",".0000",".00","480190.00",".00","0","0",".0000",".00","480190.00",".00","2019","2055",".7743",".00","480190.00","371811.00"
"320054900B0130000","2019","593900.00","0","0",".0000",".00","593900.00",".00","0","0",".0000",".00","593900.00",".00","0","0",".0000",".00","593900.00",".00","0","0",".0000",".00","593900.00",".00","2019","2055",".7768",".00","593900.00","461342.00"
"320054900B0310000","2019","491670.00","0","0",".0000",".00","491670.00",".00","0","0",".0000",".00","491670.00",".00","0","0",".0000",".00","491670.00",".00","0","0",".0000",".00","491670.00",".00","2019","2055",".7788",".00","491670.00","382913.00"
"320054900C0020000","2019","461600.00","0","0",".0000",".00","461600.00",".00","0","0",".0000",".00","461600.00",".00","0","0",".0000",".00","461600.00",".00","0","0",".0000",".00","461600.00",".00","2019","2055",".7750",".00","461600.00","357740.00"
"321077100B0180000","2019","471210.00","0","0",".0000",".00","471210.00",".00","0","0",".0000",".00","471210.00",".00","0","0",".0000",".00","471210.00",".00","0","0",".0000",".00","471210.00",".00","2019","2050",".7517",".00","471210.00","354209.00"
"321077100B0320000","2019","464340.00","0","0",".0000",".00","464340.00",".00","0","0",".0000",".00","464340.00",".00","0","0",".0000",".00","464340.00",".00","0","0",".0000",".00","464340.00",".00","2019","2050",".7636",".00","464340.00","354570.00"
"321098000A0090000","2019","537680.00","0","0",".0000",".00","537680.00",".00","0","0",".0000",".00","537680.00",".00","0","0",".0000",".00","537680.00",".00","0","0",".0000",".00","537680.00",".00","2019","2050",".7560",".00","537680.00","406486.00"
"322054200A0250000","2019","295490.00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","2019","2055",".9783",".00","295490.00","289078.00"
"322054200A15R0000","2019","295490.00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","2019","2055",".9783",".00","295490.00","289078.00"
"322054200A17R0000","2019","295490.00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","2019","2055",".9783",".00","295490.00","289078.00"
"322054200A21R0000","2019","291330.00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","2019","2055",".9780",".00","291330.00","284921.00"
"322054200A49R0000","2019","295490.00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","2019","2055",".9783",".00","295490.00","289078.00"
"322054200C34R0000","2019","291330.00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","2019","2055",".9780",".00","291330.00","284921.00"
"322054300A0150000","2019","291330.00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","2019","2055",".9780",".00","291330.00","284921.00"
"322054300A0390000","2019","297000.00","0","0",".0000",".00","297000.00",".00","0","0",".0000",".00","297000.00",".00","0","0",".0000",".00","297000.00",".00","0","0",".0000",".00","297000.00",".00","2019","2055",".9784",".00","297000.00","290585.00"
"322054300A0680000","2019","295490.00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","0","0",".0000",".00","295490.00",".00","2019","2055",".9783",".00","295490.00","289078.00"
"322054300B0100000","2019","291330.00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","2019","2055",".9780",".00","291330.00","284921.00"
"322054300B0130000","2019","291330.00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","2019","2055",".9780",".00","291330.00","284921.00"
"322054300B0170000","2019","291330.00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","0","0",".0000",".00","291330.00",".00","2019","2055",".9780",".00","291330.00","284921.00"
"322552900A0020000","2019","621770.00","0","0",".0000",".00","621770.00",".00","0","0",".0000",".00","621770.00",".00","0","0",".0000",".00","621770.00",".00","0","0",".0000",".00","621770.00",".00","2019","2055",".8283",".00","621770.00","515012.00"
"322552900A0030000","2019","545670.00","0","0",".0000",".00","545670.00",".00","0","0",".0000",".00","545670.00",".00","0","0",".0000",".00","545670.00",".00","0","0",".0000",".00","545670.00",".00","2019","2055",".8371",".00","545670.00","456780.00"
"322552900A0200000","2019","735930.00","0","0",".0000",".00","735930.00",".00","0","0",".0000",".00","735930.00",".00","0","0",".0000",".00","735930.00",".00","0","0",".0000",".00","735930.00",".00","2019","2055",".8437",".00","735930.00","620904.00"
"322552900C0030000","2019","797250.00","0","0",".0000",".00","797250.00",".00","0","0",".0000",".00","797250.00",".00","0","0",".0000",".00","797250.00",".00","0","0",".0000",".00","797250.00",".00","2019","2055",".8462",".00","797250.00","674633.00"
"322552900D0100000","2019","944190.00","0","0",".0000",".00","944190.00",".00","0","0",".0000",".00","944190.00",".00","0","0",".0000",".00","944190.00",".00","0","0",".0000",".00","944190.00",".00","2019","2055",".8467",".00","944190.00","799446.00"
"322552900E0010100","2019","441970.00","0","0",".0000",".00","441970.00",".00","0","0",".0000",".00","441970.00",".00","0","0",".0000",".00","441970.00",".00","0","0",".0000",".00","441970.00",".00","2019","2055",".9675",".00","441970.00","427606.00"
"322552900F0050000","2019","987030.00","0","0",".0000",".00","987030.00",".00","0","0",".0000",".00","987030.00",".00","0","0",".0000",".00","987030.00",".00","0","0",".0000",".00","987030.00",".00","2019","2055",".8621",".00","987030.00","850919.00"
"322552900F0090000","2019","936740.00","0","0",".0000",".00","936740.00",".00","0","0",".0000",".00","936740.00",".00","0","0",".0000",".00","936740.00",".00","0","0",".0000",".00","936740.00",".00","2019","2055",".8562",".00","936740.00","802037.00"
