"TAX_OBJ_ID","ACCOUNT_NUM","APPRAISAL_YR","BLDG_CLASS_DESC","YEAR_BUILT","REMODEL_YR","GROSS_BLDG_AREA","FOUNDATION_TYP_DESC","FOUNDATION_AREA","BASEMENT_DESC","BASEMENT_AREA","NUM_STORIES","CONSTR_TYP_DESC","HEATING_TYP_DESC","AC_TYP_DESC","NUM_UNITS","NET_LEASE_AREA","PROPERTY_NAME","PROPERTY_QUAL_DESC","PROPERTY_COND_DESC","PHYS_DEPR_PCT","FUNCT_DEPR_PCT","EXTRNL_DEPR_PCT","TOT_DEPR_PCT","IMP_VAL","LAND_VAL","MKT_VAL","APPR_METHOD_DESC","COMPARABILITY_CD","PCT_COMPLETE"
"006406000A02B0000","006406000A02B0000","2019","APARTMENT (BRICK EXTERIOR)","1964","1970","14514","PIERS","7257","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","12","14514","AMHERST OAKS","AVERAGE","GOOD","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"00000124420000000","00000124420000000","2019","APARTMENT (BRICK EXTERIOR)","1926","1926","4840","PIERS","2420","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","8","4854","JONATHAN S PLACE","AVERAGE","GOOD","5.00",".00",".00","5.00","","","","COST","C- CLASS","100.00"
"00000124549000000","00000124549000000","2019","APARTMENT (BRICK EXTERIOR)","1947","1990","11138","PIERS","5569","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","18","10235","SOUTHMORE APTS","AVERAGE","GOOD","40.00",".00",".00","40.00","","","","INCOME","C- CLASS","100.00"
"65015618210350000","65015618210350000","2019","APARTMENT (BRICK EXTERIOR)","1965","1965","29015","PIERS","14508","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","40","28600","WILLIAMSBURG","AVERAGE","GOOD","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"360820000A01R0001","360820000A01R0000","2019","DISTRIBUTION WAREHOUSE","2016","2016","346500","CONCRETE SLAB","346500","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","UNASSIGNED","UNASSIGNED","1","1003733","2861 DANIELDALE RD","GOOD","FAIR","3.00",".00",".00","3.00","","","","INCOME","A+ CLASS","100.00"
"36082010020020000","36082010020020000","2019","DISTRIBUTION WAREHOUSE","2015","2015","213750","CONCRETE SLAB","213750","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","0","215941","57% UNOCCUPIED SHELL","AVERAGE","GOOD","3.00",".00",".00","3.00","","","","INCOME","A+ CLASS","100.00"
"32DFW0IS000000002","32DFW0IS000000000","2019","DISTRIBUTION WAREHOUSE","2018","2018","211000","CONCRETE SLAB","211000","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","0","GATEWAY LOGISTICS CTR - BLDG 2 - 2601 W AIRPORT","VERY GOOD","EXCELLENT",".00",".00",".00",".00","","","","COST","A+ CLASS","85.00"
"32DFW0IS000000003","32DFW0IS000000000","2019","DISTRIBUTION WAREHOUSE","2018","2018","374400","CONCRETE SLAB","374400","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","0","GATEWAY LOGISTICS CTR - BLDG 3 - 2601 W AIRPORT","VERY GOOD","EXCELLENT",".00",".00",".00",".00","","","","COST","A+ CLASS","90.00"
"32DFW0IS000000004","32DFW0IS000000000","2019","DISTRIBUTION WAREHOUSE","2018","2018","250000","CONCRETE SLAB","250000","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","0","GATEWAY LOGISTICS CTR - BLDG 4 - 2601 W AIRPORT","VERY GOOD","EXCELLENT",".00",".00",".00",".00","","","","COST","A+ CLASS","80.00"
"32DFW0IS000000005","32DFW0IS000000000","2019","DISTRIBUTION WAREHOUSE","2018","2018","266000","CONCRETE SLAB","266000","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","0","GATEWAY LOGISTICS CTR - BLDG 5 - 2601 W AIRPORT","VERY GOOD","EXCELLENT",".00",".00",".00",".00","","","","COST","A+ CLASS","64.00"
"32DFW0IS000000006","32DFW0IS000000000","2019","DISTRIBUTION WAREHOUSE","2018","2018","1000584","CONCRETE SLAB","1000584","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","0","DFW COMMERCE CNTR - BLDG 1 - 2601 AIRFIELD","VERY GOOD","EXCELLENT",".00",".00",".00",".00","","","","COST","A+ CLASS","90.00"
"32DFW0IS000000007","32DFW0IS000000000","2019","DISTRIBUTION WAREHOUSE","2018","2018","562640","CONCRETE SLAB","562640","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","0","0","AIRPORT SOUTH LOGISTICS - 3400 E AIRFIELD","VERY GOOD","EXCELLENT",".00",".00",".00",".00","","","","COST","A+ CLASS","76.00"
"14085500010030200","14085500010030200","2019","APARTMENT (BRICK EXTERIOR)","1964","1964","20084","CONCRETE BEAM","10042","UNASSIGNED","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","30","18822","DEL MAR APT (ECU)","LOW COST","POOR","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"325379800A0010002","325379800A0010000","2019","PARKING GARAGE","2013","2013","230840","PIERS","52948","NONE","0","5","B-REINFORCED CONCRETE FRAME","NONE","NONE","0","0","JEFFERSON LAS COLINAS","AVERAGE","EXCELLENT","5.00",".00",".00","5.00","","","","INCOME","A+ CLASS","100.00"
"00000121879000000","00000121879000000","2019","APARTMENT (BRICK EXTERIOR)","1957","1960","4968","PIERS","2484","NONE","0","2","D-WOOD FRAME","HEATERS","WINDOW","8","4968","BENNETT TERRACE","AVERAGE","POOR","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"00000118243000000","00000118243000000","2019","APARTMENT (BRICK EXTERIOR)","1961","1961","11720","PIERS","6205","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","104","62276","GRAMERCY PARK","AVERAGE","POOR","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"00000110122000000","00000110122000000","2019","APARTMENT (BRICK EXTERIOR)","1963","1963","19200","PIERS","9600","NONE","0","2","D-WOOD FRAME","GAS HEATERS","WINDOW","26","19200","LE ANDRO","AVERAGE","POOR","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"14049530010010000","14049530010010000","2019","MOTEL","2004","2004","15097","CONCRETE SLAB","4961","NONE","0","3","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","33","15097","RODEWAY INN SUITES","GOOD","EXCELLENT","20.00",".00",".00","20.00","","","","INCOME","STE HOTEL-INSIDE","100.00"
"322085600A0029900","322085600A0029900","2019","HOTEL","2017","2017","286676","FOUNDATION FOOTINGS","75393","FULL","0","12","B-REINFORCED CONCRETE FRAME","CENTRAL HEAT","CENTRAL A/C","350","553427","WESTIN IRVING CONVENTION CENTER HOTEL","EXCELLENT","EXCELLENT","1.00",".00",".00","1.00","","","","COST","CONV HOTEL","95.00"
"000931000101A0000","000931000101A0000","2019","OFFICE BUILDING","2013","2013","181909","FOUNDATION FOOTINGS","13400","NONE","0","13","B-REINFORCED CONCRETE FRAME","CENTRAL HEAT","CENTRAL A/C","0","167619","FROST TOWER","EXCELLENT","EXCELLENT","2.00",".00",".00","2.00","","","","INCOME","A+ CLASS","100.00"
"360683900A0020000","360683900A0020000","2019","DISTRIBUTION WAREHOUSE","2016","2016","469000","CONCRETE SLAB","469000","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","UNASSIGNED","UNASSIGNED","1","469000","UNOCCUPIED SHELL","EXCELLENT","EXCELLENT","3.00",".00",".00","3.00","","","","COST","A+ CLASS","91.00"
"00000124666000000","00000124666000000","2019","APARTMENT (BRICK EXTERIOR)","1930","1930","5852","PIERS","2926","UNASSIGNED","0","2","D-WOOD FRAME","HEATERS","WINDOW","4","5852","4324 GASTON","LOW COST","POOR","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"00000115426000000","00000115426000000","2019","APARTMENT (BRICK EXTERIOR)","1960","1970","11048","PIERS","5524","NONE","0","2","D-WOOD FRAME","GAS HEATERS","WINDOW","14","11048","ROSELAND TERRACE","LOW COST","POOR","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"00000126292000000","00000126292000000","2019","APARTMENT (BRICK EXTERIOR)","1962","1962","32912","PIERS","16456","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","45","32912","FIVE TREES","EXCELLENT","POOR","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"360820000A01R0000","360820000A01R0000","2019","DISTRIBUTION WAREHOUSE","2016","2016","660400","CONCRETE SLAB","660400","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","UNASSIGNED","UNASSIGNED","1","1003733","66% UNOCCUPIED SHELL","GOOD","EXCELLENT","3.00",".00",".00","3.00","","","","INCOME","A+ CLASS","100.00"
"36078800010040000","36078800010040000","2019","DISTRIBUTION WAREHOUSE","2013","0","1283264","CONCRETE SLAB","653600","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","0","1224688","QUAKER/PEPSICO-- 1 LAND ACCT","GOOD","EXCELLENT","4.00",".00",".00","4.00","","","","INCOME","A+ CLASS","100.00"
"006488000B0010000","006488000B0010000","2019","SALES OFFICE","2008","2008","4500","CONCRETE SLAB","4500","NONE","0","1","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","0","4500","CHESSHIR STONE AND ROCK SUPPLY","EXCELLENT","EXCELLENT","5.00",".00",".00","5.00","","","","COST","A+ CLASS","100.00"
"325379800A0010001","325379800A0010000","2019","RECREATION BUILDING","2013","2013","4329","PIERS","2164","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","0","0","JEFFERSON LAS COLINAS","EXCELLENT","EXCELLENT","7.00",".00",".00","7.00","","","","INCOME","A+ CLASS","100.00"
"65014209110180000","65014209110180000","2019","APARTMENT (BRICK EXTERIOR)","1964","1964","45540","CONCRETE SLAB","22770","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","80","45540","RAYODESOL  APTS","AVERAGE","AVERAGE","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"00000125692000000","00000125692000000","2019","APARTMENT (BRICK EXTERIOR)","1962","1962","14798","CONCRETE SLAB","7399","UNASSIGNED","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","24","14798","CARROLL ANN","AVERAGE","AVERAGE","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"00000126319000000","00000126319000000","2019","APARTMENT (BRICK EXTERIOR)","1958","1958","3600","PIERS","1800","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","6","3600","CENTURY APTS","AVERAGE","AVERAGE","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"00000126451000000","00000126451000000","2019","APARTMENT (BRICK EXTERIOR)","1950","1950","19008","PIERS","9504","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","24","20585","EAST SIDE TOWNHOMES","AVERAGE","AVERAGE","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"00000126472000000","00000126472000000","2019","APARTMENT (BRICK EXTERIOR)","1962","1962","6978","PIERS","3570","UNASSIGNED","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","10","6978","GLENWOOD","AVERAGE","AVERAGE","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"36LANCASTB11L3900","36LANCASTB11L3900","2019","HANGAR","2013","2013","5600","CONCRETE SLAB","5600","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","UNASSIGNED","UNASSIGNED","0","5600","735 FERRIS RD","AVERAGE","AVERAGE","2.00",".00",".00","2.00","","","","COST","A+ CLASS","100.00"
"65014108810130000","65014108810130000","2019","APARTMENT (BRICK EXTERIOR)","1962","1962","24764","CONCRETE SLAB","24764","NONE","0","1","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","44","24764","LAVENTANA APTS","LOW COST","AVERAGE","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"65014108810420000","65014108810420000","2019","APARTMENT (BRICK EXTERIOR)","1963","1963","22512","CONCRETE SLAB","22512","NONE","0","1","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","44","22512","LAVENTANA APTS","LOW COST","AVERAGE","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"00000126436000000","00000126436000000","2019","APARTMENT (BRICK EXTERIOR)","1960","1960","12640","PIERS","6442","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","22","12640","TARA HOUSE APTS","GOOD","AVERAGE","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"00000121714000000","00000121714000000","2019","APARTMENT (BRICK EXTERIOR)","1965","1965","5400","PIERS","2015","NONE","0","2","D-WOOD FRAME","HEATERS","CENTRAL A/C","9","4495","CASA BUENA","GOOD","AVERAGE","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"00000125458000000","00000125458000000","2019","APARTMENT (BRICK EXTERIOR)","1951","1951","3672","CONCRETE SLAB","1804","NONE","0","2","C-MASONRY, BLOCK, TILT-WALL","HEATERS","WINDOW","10","3615","KEY APTS","AVERAGE","AVERAGE","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"65021352610060000","65021352610060000","2019","APARTMENT (BRICK EXTERIOR)","1961","1961","16104","CONCRETE SLAB","16104","NONE","0","1","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","91","49834","WATER TOWER VILLAS","AVERAGE","AVERAGE","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"00000129973000000","00000129973000000","2019","APARTMENT (BRICK EXTERIOR)","1963","1963","4836","PIERS","2418","UNASSIGNED","0","2","D-WOOD FRAME","UNASSIGNED","UNASSIGNED","8","4836","REED MANOR","AVERAGE","AVERAGE","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"00000129970000000","00000129970000000","2019","APARTMENT (BRICK EXTERIOR)","1965","1965","4836","PIERS","2418","UNASSIGNED","0","2","D-WOOD FRAME","UNASSIGNED","UNASSIGNED","8","4836","REED MANOR","LOW COST","AVERAGE","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"36088500010040200","36088500010040200","2019","APARTMENT (BRICK EXTERIOR)","1962","1962","7950","CONCRETE BEAM","3975","UNASSIGNED","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","10","7300","1201 N ELM","GOOD","AVERAGE","50.00",".00",".00","50.00","","","","INCOME","C- CLASS","100.00"
"00000129460000000","00000129460000000","2019","APARTMENT (BRICK EXTERIOR)","1940","1940","59400","CONCRETE BEAM","14850","UNASSIGNED","0","4","B-REINFORCED CONCRETE FRAME","CENTRAL HEAT","CENTRAL A/C","63","45738","FUTURA LOFTS","GOOD","AVERAGE","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"00000132766000000","00000132766000000","2019","APARTMENT (BRICK EXTERIOR)","1950","1950","3125","CONCRETE SLAB","3125","NONE","0","1","D-WOOD FRAME","UNASSIGNED","UNASSIGNED","7","3125","1515  PARKER RD","AVERAGE","AVERAGE","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"00000608965000100","00000608965000100","2019","APARTMENT (BRICK EXTERIOR)","1966","1980","139680","PIERS","74660","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","172","138740","PLANTATION ROYAL","AVERAGE","AVERAGE","60.00",".00",".00","60.00","","","","INCOME","C- CLASS","100.00"
"00000610292000000","00000610292000000","2019","APARTMENT (BRICK EXTERIOR)","1969","1969","176442","CONCRETE BEAM","85221","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","183","168583","PARK FOREST APTS","AVERAGE","AVERAGE","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"00000132121000000","00000132121000000","2019","APARTMENT (BRICK EXTERIOR)","1961","1961","4096","PIERS","2056","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","8","4096","THE POINT","AVERAGE","AVERAGE","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"00000132274000000","00000132274000000","2019","APARTMENT (BRICK EXTERIOR)","1910","1910","80000","CONCRETE BEAM","20000","NONE","0","7","B-REINFORCED CONCRETE FRAME","CENTRAL HEAT","CENTRAL A/C","80","79333","AMERICAN BEAUTY MILL","AVERAGE","AVERAGE","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"00000129895000000","00000129895000000","2019","APARTMENT (BRICK EXTERIOR)","1969","1969","2394","CONCRETE SLAB","1197","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","4","2394","FRAN APTS (DISREPAIR)","LOW COST","AVERAGE","80.00",".00","19.00","99.00","","","","INCOME","C- CLASS","100.00"
"38041500000010000","38041500000010000","2019","APARTMENT (BRICK EXTERIOR)","1962","1962","195608","CONCRETE SLAB","97804","UNASSIGNED","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","288","208680","SPANISH LAGO APARTMENTS","AVERAGE","AVERAGE","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"360435100A0010000","360435100A0010000","2019","DISTRIBUTION WAREHOUSE","2017","2017","900000","CONCRETE SLAB","900000","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","0","900000","N/C SHELL BLDG","GOOD","GOOD","1.00",".00",".00","1.00","","","","COST","A+ CLASS","90.00"
"36068430016R10000","36068430016R10000","2019","DISTRIBUTION WAREHOUSE","2016","2016","419328","CONCRETE SLAB","419328","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","2","423896","21% VACANT","GOOD","GOOD","3.00",".00",".00","3.00","","","","INCOME","A+ CLASS","100.00"
"368057600A03R0000","368057600A03R0000","2019","DISTRIBUTION WAREHOUSE","2016","2016","145800","CONCRETE SLAB","145800","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","1","146024","RED HAWK","GOOD","GOOD","3.00",".00",".00","3.00","","","","INCOME","A+ CLASS","100.00"
"00000126469000000","00000126469000000","2019","APARTMENT (BRICK EXTERIOR)","1962","1980","8562","PIERS","4281","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","14","8562","SHERRWOOD","GOOD","GOOD","60.00",".00",".00","60.00","","","","INCOME","C- CLASS","100.00"
"36082010020010000","36082010020010000","2019","STORAGE WAREHOUSE","2015","2015","190696","CONCRETE SLAB","190696","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","0","198677","UNOCCUPIED SHELL","AVERAGE","GOOD","3.00",".00",".00","3.00","","","","INCOME","A+ CLASS","100.00"
"36078800010050000","36078800010050000","2019","DISTRIBUTION WAREHOUSE","2012","2012","659523","CONCRETE SLAB","659523","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","891182","2 BLDGS-- 1 OCCUPIED & 1 N/C SHELL BLDG","AVERAGE","GOOD","5.00",".00",".00","5.00","","","","INCOME","A+ CLASS","100.00"
"36078800010050001","36078800010050000","2019","DISTRIBUTION WAREHOUSE","2018","2018","237600","CONCRETE SLAB","237678","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","0","UNOCCUPIED","AVERAGE","GOOD","1.00",".00",".00","1.00","","","","INCOME","A+ CLASS","100.00"
"141086500101R0100","141086500101R0100","2019","STORAGE WAREHOUSE","2018","2018","40466","CONCRETE SLAB","40466","NONE","0","2","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","40466","VENTURE MEDICAL OFFICE BUILDING","VERY GOOD","GOOD","1.00",".00",".00","1.00","","","","COST","A+ CLASS","5.00"
"00000124612000000","00000124612000000","2019","APARTMENT (FRAME EXTERIOR)","1940","1980","2472","CONCRETE SLAB","1236","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","5","2472","4835 JUNIUS","GOOD","GOOD","70.00",".00",".00","70.00","","","","INCOME","C- CLASS","100.00"
"00000130108000000","00000130108000000","2019","APARTMENT (BRICK EXTERIOR)","1960","1960","5856","PIERS","2928","UNASSIGNED","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","12","5856","APTS","EXCELLENT","GOOD","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"00000129844000000","00000129844000000","2019","APARTMENT (BRICK EXTERIOR)","1963","1963","4750","PIERS","2375","UNASSIGNED","0","2","D-WOOD FRAME","UNASSIGNED","UNASSIGNED","8","4750","SUNSHINE APARTMENTS","GOOD","GOOD","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"14105260000010001","14105260000010000","2019","RESTAURANT","2018","2018","4225","CONCRETE SLAB","4225","UNASSIGNED","0","1","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","0","0","CARROLLTON VALUE CENTER","GOOD","GOOD","3.00",".00",".00","3.00","","","","INCOME","A+ CLASS","89.00"
"00000130003000000","00000130003000000","2019","APARTMENT (BRICK EXTERIOR)","1963","1963","4888","PIERS","2444","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","8","4888","CALDWELL COURTS","GOOD","GOOD","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"00000130006000000","00000130006000000","2019","APARTMENT (BRICK EXTERIOR)","1963","1963","4888","PIERS","2444","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","8","4888","CALDWELL COURTS","GOOD","GOOD","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"00000130060000000","00000130060000000","2019","APARTMENT (BRICK EXTERIOR)","1964","1964","4768","PIERS","2384","UNASSIGNED","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","8","4939","TALLULAH PALMS","GOOD","GOOD","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"00000129451000000","00000129451000000","2019","APARTMENT (BRICK EXTERIOR)","1955","1955","30720","CONCRETE BEAM","7680","FULL","7680","3","B-REINFORCED CONCRETE FRAME","CENTRAL HEAT","CENTRAL A/C","25","23875","FUTURA LOFTS","GOOD","GOOD","75.00",".00",".00","75.00","","","","INCOME","C- CLASS","100.00"
"16001300034DR0000","16001300034DR0000","2019","STORAGE WAREHOUSE","2018","2018","18000","CONCRETE SLAB","18000","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","NONE","NONE","0","18000","1670 AMERICAN WAY STORAGE","GOOD","GOOD","1.00",".00",".00","1.00","","","","COST","A+ CLASS","100.00"
"00000129400000000","00000129400000000","2019","APARTMENT (BRICK EXTERIOR)","1947","2004","5600","CONCRETE SLAB","4000","UNASSIGNED","0","2","C-MASONRY, BLOCK, TILT-WALL","UNASSIGNED","UNASSIGNED","5","13300","TRAVELERS INSURANCE/ TE-ZERS SALON/PHOTOGRAPHY","GOOD","GOOD","15.00","10.00",".00","25.00","","","","INCOME","C- CLASS","100.00"
"65026405110310100","65026405110310100","2019","HOTEL","2000","2000","37185","CONCRETE SLAB","12661","NONE","0","3","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","64","37185","LA QUINTA","GOOD","GOOD","20.00",".00",".00","20.00","","","","INCOME","STE HOTEL-INSIDE","100.00"
"16020830009CR2000","16020830009CR2000","2019","STORAGE WAREHOUSE","2011","2011","6000","CONCRETE SLAB","6000","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL PARTIAL","CENTRAL PARTIAL","0","6000","KRK TECHNOLOGIES","GOOD","GOOD","10.00","5.00",".00","15.00","","","","INCOME","A+ CLASS","100.00"
"16020770000170000","16020770000170000","2019","LIGHT INDUSTRIAL","2016","2016","13070","CONCRETE SLAB","13070","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL PARTIAL","CENTRAL PARTIAL","0","13070","1510  EDGEFIELD WAY /LIGHT INDUSTRIAL","GOOD","GOOD","3.00",".00",".00","3.00","","","","INCOME","A+ CLASS","100.00"
"160046000B1AR0000","160046000B1AR0000","2019","STORAGE WAREHOUSE","2016","2016","6500","CONCRETE SLAB","6500","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL PARTIAL","CENTRAL PARTIAL","0","6500","BP ENTERPRISE","AVERAGE","GOOD","2.00",".00",".00","2.00","","","","INCOME","A+ CLASS","100.00"
"160155000224R0000","160155000224R0000","2019","STORAGE WAREHOUSE","2016","2016","13000","CONCRETE SLAB","13000","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL PARTIAL","CENTRAL PARTIAL","0","13000","1101  KAREN ST","AVERAGE","GOOD","3.00",".00",".00","3.00","","","","INCOME","A+ CLASS","100.00"
"38045500010040000","38045500010040000","2019","APARTMENT (BRICK EXTERIOR)","1963","1963","12600","CONCRETE SLAB","12600","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","18","13200","GALAXY INN APTS","AVERAGE","AVERAGE","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"3804550001004HS00","3804550001004HS00","2019","APARTMENT (BRICK EXTERIOR)","1963","1963","600","CONCRETE SLAB","600","UNASSIGNED","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","1","600","GALAXY INN","AVERAGE","AVERAGE","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"38056500000010000","38056500000010000","2019","APARTMENT (BRICK EXTERIOR)","1963","1963","52864","CONCRETE SLAB","26432","UNASSIGNED","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","71","54002","VISTA VERDE","AVERAGE","AVERAGE","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"38082500220010000","38082500220010000","2019","APARTMENT (BRICK EXTERIOR)","1963","1963","163276","CONCRETE SLAB","81638","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","186","319992","SPANISH COURT APTS","AVERAGE","AVERAGE","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"38082500220020000","38082500220020000","2019","APARTMENT (BRICK EXTERIOR)","1964","1964","158250","CONCRETE SLAB","79125","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","187","157483","SPANISH COURT APTS","AVERAGE","AVERAGE","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"00000133135000000","00000133135000000","2019","APARTMENT (BRICK EXTERIOR)","1965","1980","6468","CONCRETE SLAB","3234","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","10","6534","AMG SERVICES","AVERAGE","AVERAGE","60.00",".00",".00","60.00","","","","INCOME","C- CLASS","100.00"
"00000630460000000","00000630460000000","2019","APARTMENT (BRICK EXTERIOR)","1966","1966","38364","CONCRETE SLAB","19182","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","48","37600","VILLA LAS PALMAS","AVERAGE","AVERAGE","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
