"ACCOUNT_NUM","APPRAISAL_YR","TAX_OBJ_ID","BLDG_CLASS_DESC","YR_BUILT","EFF_YR_BUILT","ACT_AGE","DESIRABILITY_RATING","TOT_MAIN_SF","TOT_LIVING_AREA_SF","PCT_COMPLETE","NUM_STORIES_DESC","CONSTR_FRAM_TYP_DESC","FOUNDATION_TYP_DESC","HEATING_TYP_DESC","AC_TYP_DESC","FENCE_TYP_DESC","EXT_WALL_DESC","BASEMENT_DESC","ROOF_TYP_DESC","ROOF_MAT_DESC","NUM_FIREPLACES","NUM_KITCHENS","NUM_FULL_BATHS","NUM_HALF_BATHS","NUM_WET_BARS","NUM_BEDROOMS","SPRINKLER_SYS_IND","DECK_IND","SPA_IND","POOL_IND","SAUNA_IND","MBL_HOME_SER_NUM","MBL_HOME_MANUFCTR","MBL_HOME_LENGTH","MBL_HOME_WIDTH","MBL_HOME_SPACE","DEPRECIATION_PCT"
"00000183316000000","2019","00000183316000000","09","1922","1922","97","AVERAGE","1822","1822","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","1","1","0","3","N","N","N","N","N","","","0","0","     ","50.00"
"00000651757000000","2019","00000651757000000","15","1959","1980","60","VERY GOOD","2023","2023","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","3","0","0","4","N","N","N","Y","N","","","0","0","     ","35.00"
"00000659593000000","2019","00000659593000000","15","1960","1960","59","VERY GOOD","1580","1580","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","40.00"
"00000659620000000","2019","00000659620000000","15","1959","1959","60","VERY GOOD","1632","1632","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","0","1","2","0","0","3","Y","N","N","N","N","","","0","0","     ","40.00"
"00000683035000000","2019","00000683035000000","02","1945","1945","74","FAIR","960","960","100.00","ONE STORY","FRAME","POST","GAS HEATERS","WINDOW","WOOD","ASBESTOS SHINGLES","NONE","GABLE","COMP SHINGLES","0","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","60.00"
"00000432790000000","2019","00000432790000000","02","1949","1949","70","FAIR","977","977","100.00","ONE STORY","FRAME","PIER AND BEAM","GAS HEATERS","WINDOW","WOOD","FRAME","NONE","GABLE","COMP SHINGLES","0","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","60.00"
"00000432889000000","2019","00000432889000000","02","1949","1949","70","AVERAGE","792","792","100.00","ONE STORY","FRAME","PIER AND BEAM","GAS HEATERS","WINDOW","WOOD","FRAME","NONE","GABLE","COMP SHINGLES","0","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","50.00"
"00000433231000000","2019","00000433231000000","02","1950","1950","69","AVERAGE","1102","1102","100.00","ONE STORY","FRAME","PIER AND BEAM","GAS HEATERS","WINDOW","WOOD","FRAME","NONE","GABLE","COMP SHINGLES","0","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","50.00"
"00000120754000000","2019","00000120754000000","03","1910","1910","109","GOOD","4406","4406","100.00","TWO STORIES","FRAME","BRICK","GAS HEATERS","WINDOW","WOOD","FRAME","NONE","GABLE","COMP SHINGLES","1","8","6","0","0","8","N","Y","N","N","N","","","0","0","     ","45.00"
"00000120271000000","2019","00000120271000000","04","1917","1917","102","POOR","1228","1228","100.00","ONE STORY","FRAME","BRICK","GAS HEATERS","WINDOW","WOOD","FRAME","NONE","GABLE","COMP SHINGLES","0","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","70.00"
"00000169753000000","2019","00000169753000000","04","1935","1935","84","FAIR","1346","1346","100.00","ONE STORY","FRAME","BRICK","GAS HEATERS","WINDOW","WOOD","FRAME","NONE","GABLE","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","60.00"
"00000125308000000","2019","00000125308000000","03","1916","1916","103","FAIR","2141","2141","100.00","TWO STORIES","FRAME","BRICK","GAS HEATERS","WINDOW","WOOD","FRAME","NONE","HIP","COMP SHINGLES","0","2","2","0","0","4","N","N","N","N","N","","","0","0","     ","60.00"
"00000122950000000","2019","00000122950000000","08","1918","1918","101","FAIR","3656","3656","100.00","TWO STORIES","FRAME","BRICK","GAS HEATERS","WINDOW","WOOD","FRAME","NONE","GABLE","COMP SHINGLES","0","4","4","0","0","4","N","N","N","N","N","","","0","0","     ","60.00"
"00000449431000000","2019","00000449431000000","12","1970","1970","49","FAIR","1117","1117","100.00","ONE STORY","FRAME","SLAB","GAS HEATERS","WINDOW","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","55.00"
"00000679393000000","2019","00000679393000000","02","1944","1944","75","POOR","980","980","100.00","ONE STORY","FRAME","POST","GAS HEATERS","WINDOW","WOOD","ASBESTOS SHINGLES","NONE","GABLE","COMP ROLL","0","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","70.00"
"00000440569000000","2019","00000440569000000","03","1950","1950","69","AVERAGE","1206","1206","100.00","ONE STORY","FRAME","SLAB","GAS HEATERS","WINDOW","WOOD","FRAME","FULL","GABLE","COMP SHINGLES","0","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","50.00"
"00000681268000000","2019","00000681268000000","02","1945","1945","74","POOR","976","976","100.00","ONE STORY","FRAME","POST","GAS HEATERS","WINDOW","WOOD","FRAME","NONE","GABLE","COMP SHINGLES","0","1","1","0","0","3","N","N","N","N","N","","","0","0","     ","70.00"
"00000690397000000","2019","00000690397000000","12","1987","1987","32","FAIR","1091","1091","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","BRICK","BRICK VENEER","NONE","HIP","COMP SHINGLES","0","1","1","0","0","3","N","N","N","N","N","","","0","0","     ","50.00"
"00000687121000000","2019","00000687121000000","12","1950","1950","69","FAIR","2127","2127","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","BRICK","BRICK VENEER","NONE","GABLE","COMP SHINGLES","0","1","2","0","0","2","N","N","N","N","N","","","0","0","     ","60.00"
"00000181837000000","2019","00000181837000000","13","1915","1915","104","AVERAGE","1216","1216","100.00","ONE STORY","FRAME","POST","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","0","2","2","0","0","2","N","N","N","N","N","","","0","0","     ","50.00"
"00000185782000000","2019","00000185782000000","07","2017","2017","2","EXCELLENT","1972","1972","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","CONCRETE FIBERBOARD","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","3","Y","N","N","N","N","","","0","0","     ",".00"
"00000683440000000","2019","00000683440000000","16","2018","2018","1","EXCELLENT","1950","1950","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","CONCRETE FIBERBOARD","NONE","GABLE","COMP SHINGLES","0","1","2","0","0","4","N","N","N","N","N","","","0","0","     ",".00"
"00000685603000000","2019","00000685603000000","16","2017","2017","2","EXCELLENT","1575","1575","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ",".00"
"00000687391000000","2019","00000687391000000","16","2017","2017","2","EXCELLENT","1468","1468","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","STONE VENEER","NONE","GABLE","COMP SHINGLES","0","1","2","0","0","4","N","N","N","N","N","","","0","0","     ",".00"
"0019O860000D00111","2019","0019O860000D00111","CONDOMINIUM","1965","1965","54","AVERAGE","688","688","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","0","1","1","0","0","1","N","N","N","N","N","","","0","0","     ","40.00"
"0019O860000D00114","2019","0019O860000D00114","CONDOMINIUM","1965","1965","54","AVERAGE","601","601","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","0","1","1","0","0","1","N","N","N","N","N","","","0","0","     ","40.00"
"0019O860000D00116","2019","0019O860000D00116","CONDOMINIUM","1965","1965","54","AVERAGE","641","641","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","0","1","1","0","0","1","N","N","N","N","N","","","0","0","     ","40.00"
"0021M720000D00213","2019","0021M720000D00213","CONDOMINIUM","1981","1981","38","AVERAGE","782","782","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","BRICK","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","30.00"
"00000419611000000","2019","00000419611000000","23","1949","1985","70","VERY GOOD","4899","4899","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","ALUMINIUM","2","1","5","0","1","4","Y","Y","N","Y","N","","","0","0","     ","30.00"
"000662000K07A0000","2019","000662000K07A0000","21","2011","2011","8","VERY GOOD","1586","1586","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","ALUMINIUM","NONE","FLAT","TAR AND GRAVEL","0","1","2","1","0","2","Y","N","N","N","N","","","0","0","     ","5.00"
"001527000E07A0000","2019","001527000E07A0000","CONDOMINIUM","2005","2005","14","VERY GOOD","4308","4308","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","ALUMINIUM","NONE","FLAT","TAR AND GRAVEL","2","3","4","3","0","7","Y","Y","N","Y","N","","","0","0","     ","3.00"
"001901001711A0000","2019","001901001711A0000","21","1998","1998","21","VERY GOOD","2837","2837","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","2","1","2","1","1","3","Y","Y","N","N","N","","","0","0","     ","20.00"
"001579000709D0000","2019","001579000709D0000","TOWNHOME","1999","1999","20","VERY GOOD","3016","3016","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","3","2","0","3","N","N","N","N","N","","","0","0","     ","3.00"
"001990000D21C0000","2019","001990000D21C0000","TOWNHOME","2015","2015","4","EXCELLENT","1876","1876","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","STUCCO","NONE","SHED","COMP SHINGLES","0","1","2","1","0","2","Y","Y","N","N","N","","","0","0","     ",".00"
"001990000D22F0000","2019","001990000D22F0000","TOWNHOME","2015","2015","4","EXCELLENT","1868","1868","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","STUCCO","NONE","SHED","COMP SHINGLES","0","1","3","1","0","3","Y","Y","N","N","N","","","0","0","     ",".00"
"001993000C12D0000","2019","001993000C12D0000","TOWNHOME","2013","2013","6","EXCELLENT","2015","2015","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","0","1","2","1","0","2","N","N","N","N","N","","","0","0","     ",".00"
"00032500020020000","2019","00032500020020000","TOWNHOME","2003","2003","16","EXCELLENT","2079","2079","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","ALUMINIUM","NONE","GABLE","COMP SHINGLES","1","1","2","1","0","2","Y","Y","N","N","N","","","0","0","     ",".00"
"00000423454000000","2019","00000423454000000","05","1939","1939","80","AVERAGE","2036","2036","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","FRAME","NONE","GABLE","COMP SHINGLES","1","1","3","0","0","3","Y","N","N","N","N","","","0","0","     ","50.00"
"00000672004000000","2019","00000672004000000","05","2004","2004","15","AVERAGE","1352","1352","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","FRAME","NONE","GABLE","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","20.00"
"00000183139000000","2019","00000183139000000","09","1922","1922","97","FAIR","2306","2306","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","60.00"
"00000667681000000","2019","00000667681000000","15","1961","1961","58","VERY GOOD","1874","1874","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","40.00"
"00000417679000000","2019","00000417679000000","15","1950","1950","69","FAIR","1533","1533","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","60.00"
"00000417997000000","2019","00000417997000000","15","1951","1951","68","FAIR","2074","2074","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","2","0","0","3","Y","N","N","N","N","","","0","0","     ","60.00"
"00000418312000000","2019","00000418312000000","21","1965","1965","54","FAIR","5497","5497","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","4","0","1","5","Y","N","N","Y","N","","","0","0","     ","60.00"
"00000418396000000","2019","00000418396000000","21","1952","1952","67","VERY GOOD","4043","4043","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","2","1","4","1","0","4","N","N","N","Y","N","","","0","0","     ","40.00"
"00000419134000000","2019","00000419134000000","21","1954","1975","65","VERY GOOD","2671","2671","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","2","0","0","3","Y","N","N","Y","N","","","0","0","     ","35.00"
"00000419899000000","2019","00000419899000000","15","1953","1953","66","FAIR","4753","4753","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","4","2","0","4","Y","N","N","Y","N","","","0","0","     ","60.00"
"00000420262000000","2019","00000420262000000","15","1956","1956","63","FAIR","3690","3690","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","3","0","0","3","Y","N","N","N","N","","","0","0","     ","60.00"
"00000421246000000","2019","00000421246000000","21","1970","1970","49","FAIR","2824","2824","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","BRICK","BRICK VENEER","NONE","FLAT","TAR AND GRAVEL","2","1","2","0","0","3","N","N","N","Y","N","","","0","0","     ","55.00"
"00000181972000000","2019","00000181972000000","25","1927","1990","92","VERY GOOD","4244","4244","100.00","TWO AND ONE HALF STORIES","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","2","1","3","1","0","4","Y","N","N","Y","N","","","0","0","     ","30.00"
"00000425296000000","2019","00000425296000000","15","1946","1985","73","VERY GOOD","2179","2179","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","1","0","3","N","N","N","N","N","","","0","0","     ","30.00"
"00000443233000000","2019","00000443233000000","04","1930","1930","89","FAIR","1185","1185","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","FRAME","NONE","GABLE","COMP SHINGLES","0","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","60.00"
"000565000G05A0000","2019","000565000G05A0000","23","2006","2006","13","EXCELLENT","4731","4731","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","STUCCO","NONE","HIP","COMP SHINGLES","3","1","3","0","2","2","Y","Y","Y","Y","N","","","0","0","     ","3.00"
"001989000B21E0000","2019","001989000B21E0000","07","2015","2015","4","EXCELLENT","1956","1956","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","CONCRETE FIBERBOARD","NONE","GABLE","COMP SHINGLES","0","1","3","0","0","3","Y","N","N","N","N","","","0","0","     ","3.00"
"001989000B24E0000","2019","001989000B24E0000","07","2015","2015","4","EXCELLENT","2021","2021","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","CONCRETE FIBERBOARD","NONE","GABLE","COMP SHINGLES","0","1","3","0","0","3","Y","N","N","N","N","","","0","0","     ","3.00"
"00000821040260000","2019","00000821040260000","21","1977","1977","42","AVERAGE","3342","3342","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","3","1","1","5","N","N","N","Y","N","","","0","0","     ","45.00"
"00000821040300000","2019","00000821040300000","21","1978","1978","41","EXCELLENT","2606","2606","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","3","0","0","4","N","N","N","N","N","","","0","0","     ","30.00"
"00000186004000000","2019","00000186004000000","21","2013","2013","6","EXCELLENT","3383","3383","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","3","1","0","4","Y","N","N","N","N","","","0","0","     ","3.00"
"00000186859000000","2019","00000186859000000","21","2000","2000","19","AVERAGE","2888","2888","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","3","0","0","3","Y","N","N","N","N","","","0","0","     ","25.00"
"00000185857000000","2019","00000185857000000","04","1925","1925","94","AVERAGE","1418","1418","100.00","ONE AND ONE HALF STORIES","FRAME","POST","CENTRAL FULL","CENTRAL FULL","WOOD","FRAME","NONE","GABLE","COMP SHINGLES","1","1","1","0","0","3","N","N","N","N","N","","","0","0","     ","50.00"
"001356000B0100000","2019","001356000B0100000","05","2013","2013","6","EXCELLENT","1531","1531","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","FRAME","NONE","HIP","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ",".00"
"001356000B0120000","2019","001356000B0120000","05","2011","2011","8","EXCELLENT","1531","1531","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","FRAME","NONE","HIP","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ",".00"
"00000672346000000","2019","00000672346000000","05","2016","2016","3","EXCELLENT","2206","2206","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","CONCRETE FIBERBOARD","NONE","HIP","COMP SHINGLES","1","1","2","1","0","3","N","N","N","N","N","","","0","0","     ",".00"
"00000684559000000","2019","00000684559000000","16","2018","2018","1","VERY GOOD","1880","1880","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","STONE VENEER","NONE","HIP","COMP SHINGLES","0","1","2","1","0","4","N","N","N","N","N","","","0","0","     ","3.00"
"00000661739650000","2019","00000661739650000","21","1981","1981","38","FAIR","2409","2409","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","50.00"
"00064200030080000","2019","00064200030080000","21","2003","2003","16","VERY GOOD","1984","1984","100.00","TWO AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","ALUMINIUM","NONE","GABLE","ALUMINIUM","1","1","2","0","0","2","Y","N","N","N","N","","","0","0","     ","15.00"
"000645000A0070000","2019","000645000A0070000","21","2004","2004","15","VERY GOOD","1808","1808","100.00","TWO AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","ALUMINIUM","NONE","GABLE","ALUMINIUM","1","1","2","0","0","2","Y","N","N","N","N","","","0","0","     ","15.00"
"00064200030030000","2019","00064200030030000","21","2003","2003","16","VERY GOOD","1984","1984","100.00","TWO AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","ALUMINIUM","NONE","GABLE","ALUMINIUM","1","1","2","0","0","2","Y","N","N","N","N","","","0","0","     ","15.00"
"00064200030090000","2019","00064200030090000","21","2003","2003","16","VERY GOOD","1984","1984","100.00","TWO AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","ALUMINIUM","NONE","GABLE","ALUMINIUM","1","1","2","0","0","2","Y","N","N","N","N","","","0","0","     ","15.00"
"00119800030070000","2019","00119800030070000","14","2004","2004","15","VERY GOOD","1358","1358","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","10.00"
"00119800030080000","2019","00119800030080000","14","2004","2004","15","VERY GOOD","1329","1329","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","10.00"
"001356000B0110000","2019","001356000B0110000","05","2011","2011","8","EXCELLENT","1531","1531","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","FRAME","NONE","HIP","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ",".00"
"001476000I02A0000","2019","001476000I02A0000","21","2005","2005","14","EXCELLENT","1373","1373","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","1","0","3","Y","N","N","N","N","","","0","0","     ","10.00"
"001993000C02F0000","2019","001993000C02F0000","TOWNHOME","2007","2007","12","VERY GOOD","1844","1844","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","0","1","2","0","0","2","Y","Y","N","N","N","","","0","0","     ","3.00"
"002026000803A0000","2019","002026000803A0000","TOWNHOME","1998","1998","21","VERY GOOD","2070","2070","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","3","0","0","3","N","N","N","N","N","","","0","0","     ","5.00"
"002036002107C0000","2019","002036002107C0000","TOWNHOME","2005","2005","14","VERY GOOD","2560","2560","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","STONE VENEER","NONE","FLAT","COMP ROLL","1","1","3","1","0","3","Y","Y","N","N","N","","","0","0","     ","3.00"
"002045000904C0000","2019","002045000904C0000","TOWNHOME","2002","2002","17","VERY GOOD","2198","2198","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","3","1","0","3","Y","N","N","N","N","","","0","0","     ","3.00"
"00119800030120000","2019","00119800030120000","14","2004","2004","15","VERY GOOD","1358","1358","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","10.00"
"001193000301B0000","2019","001193000301B0000","14","2004","2004","15","VERY GOOD","1194","1194","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","10.00"
"00119800030100000","2019","00119800030100000","14","2004","2004","15","VERY GOOD","1329","1329","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","0","1","1","1","0","2","N","N","N","N","N","","","0","0","     ","10.00"
"00000671638000000","2019","00000671638000000","18","1972","1972","47","FAIR","2019","2019","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","55.00"
"00000671689180000","2019","00000671689180000","14","1980","1980","39","VERY GOOD","1346","1346","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","3","Y","Y","N","N","N","","","0","0","     ","35.00"
"00000681055000000","2019","00000681055000000","14","2011","2011","8","VERY GOOD","1263","1263","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","5.00"
"00000678085000000","2019","00000678085000000","12","1976","2010","43","EXCELLENT","1192","1192","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","0","1","2","0","0","2","N","N","N","N","N","","","0","0","     ","5.00"
"00000183175000000","2019","00000183175000000","09","1923","1923","96","AVERAGE","2019","2019","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","4","N","N","N","N","N","","","0","0","     ","50.00"
"0020240B0012A0000","2019","0020240B0012A0000","25","1925","1925","94","AVERAGE","6324","6324","100.00","TWO AND ONE HALF STORIES","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","BRICK","STONE VENEER","NONE","GABLE","TILE","3","1","3","2","1","4","Y","N","Y","Y","N","","","0","0","     ","50.00"
"001579000716A0100","2019","001579000716A0100","08","1924","1924","95","GOOD","3676","3676","100.00","TWO STORIES","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","2","3","4","0","0","5","N","Y","N","N","N","","","0","0","     ","45.00"
