"ACCOUNT_NUM","APPRAISAL_YR","IMPR_VAL","LAND_VAL","LAND_AG_EXEMPT","AG_USE_VAL","TOT_VAL","HMSTD_CAP_VAL","REVAL_YR","PREV_REVAL_YR","PREV_MKT_VAL","TOT_CONTRIB_AMT","TAXPAYER_REP","CITY_JURIS_DESC","COUNTY_JURIS_DESC","ISD_JURIS_DESC","HOSPITAL_JURIS_DESC","COLLEGE_JURIS_DESC","SPECIAL_DIST_JURIS_DESC","CITY_SPLIT_PCT","COUNTY_SPLIT_PCT","ISD_SPLIT_PCT","HOSPITAL_SPLIT_PCT","COLLEGE_SPLIT_PCT","SPECIAL_DIST_SPLIT_PCT","CITY_TAXABLE_VAL","COUNTY_TAXABLE_VAL","ISD_TAXABLE_VAL","HOSPITAL_TAXABLE_VAL","COLLEGE_TAXABLE_VAL","SPECIAL_DIST_TAXABLE_VAL","CITY_CEILING_VALUE","COUNTY_CEILING_VALUE","ISD_CEILING_VALUE","HOSPITAL_CEILING_VALUE","COLLEGE_CEILING_VALUE","SPECIAL_DIST_CEILING_VALUE","VID_IND","GIS_PARCEL_ID","APPRAISAL_METH_CD","RENDITION_PENALTY","DIVISION_CD","EXTRNL_CNTY_ACCT","EXTRNL_CITY_ACCT","P_BUS_TYP_CD","BLDG_CLASS_CD","SPTD_CODE"
"00000379162000000","2019","90000.00","40000.00","0","0","130000.00","130000.00","2019","2018","119000.00",".00","993 CAMERON APPRAISAL GROUP","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","130000","130000","130000","130000","130000","0","","","","","","","N","00000379162000000","2","","RES","","000536102001100","","12","A11"
"00000382942000000","2019","374360.00","80000.00","0","0","454360.00","454360.00","2019","2018","478750.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","363488","363488","383924","363488","363488","0","","","","","","","N","00000382942000000","2","","RES","","000536404100600","","21","A11"
"00000722326000000","2019","870230.00","520110.00","0","0","1390340.00","1390340.00","2019","2018","1390180.00","27000.00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","1112272","1112272","1226306","1112272","1112272","0","","","","","","","N","00000722326000000","2","","RES","","000734700401400","","23","A11"
"00000524008000000","2019","42000.00","40000.00","0","0","82000.00","82000.00","2019","2018","73000.00",".00","993 CAMERON APPRAISAL GROUP","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","82000","82000","82000","82000","82000","0","","","","","","","N","00000524008000000","2","","RES","","000614402700400","","16","B12"
"00000524008000001","2019","42000.00","40000.00","0","0","82000.00","82000.00","2019","2018","70000.00",".00","993 CAMERON APPRAISAL GROUP","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","82000","82000","82000","82000","82000","0","","","","","","","N","00000524008000000","2","","RES","","","","16","B12"
"00000526381000000","2019","9040.00","280000.00","0","0","289040.00","289040.00","2019","2018","240000.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","289040","289040","289040","289040","289040","0","","","","","","","N","00000526381000000","2","","RES","","000614702303800","","04","A11"
"00000810439000000","2019","134700.00","450000.00","0","0","584700.00","580470.00","2019","2018","527700.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","464376","464376","497423","464376","464376","0","","","","","","","N","00000810439000000","1","","RES","","000839900201500","","21","A11"
"005375001410A0000","2019","23110.00","17000.00","0","0","40110.00","40110.00","2019","2016","40110.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","40110","40110","40110","40110","40110","0","","","","","","","N","005375001410A0000","3","","RES","","","","12","B12"
"005375001411A0000","2019","32610.00","17000.00","0","0","49610.00","49610.00","2019","2016","49610.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","49610","49610","49610","49610","49610","0","","","","","","","N","005375001411A0000","3","","RES","","","","12","B12"
"00545400100700000","2019","682710.00","258050.00","0","0","940760.00","940760.00","2019","2018","888230.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","652608","683608","776684","683608","677608","0",".00","1261.05","7579.72","",".00","","N","00545400100700000","2","","RES","","","","23","A11"
"00C5878000BB02805","2019","74550.00","99450.00","0","0","174000.00","174000.00","2019","2017","160000.00",".00","993 CAMERON APPRAISAL GROUP","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","174000","174000","174000","174000","174000","0","","","","","","","N","CONDO00C5878CONDO","2","","RES","","","","CONDOMINIUM","A13"
"24050500030140000","2019","184330.00","85000.00","0","0","269330.00","238697.00","2019","2018","243970.00",".00","069 LEWIS PROPERTY TAX SERVICES","FARMERS BRANCH","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","125958","121958","144828","121958","115958","0",".00","254.28","1769.27","",".00","","N","24050500030140000","2","","RES","","0361031400","","18","A11"
"240666000102B0000","2019","147610.00","154900.00","0","0","302510.00","302510.00","2019","2018","177150.00",".00","978 ALPHA TAX SOLUTIONS","FARMERS BRANCH","DALLAS COUNTY","CARROLLTON-FARMERS BRANCH ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","302510","302510","302510","302510","302510","0","","","","","","","N","240666000102B0000","1","","COM","","","","RESTAURANT","F10"
"274061400B0010000","2019",".00","60000.00","0","0","60000.00","60000.00","2019","2018","",".00","993 CAMERON APPRAISAL GROUP","GLENN HEIGHTS","DALLAS COUNTY","DESOTO ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","60000","60000","60000","60000","60000","0","","","","","","","N","274061400B0010000","1","","RES","","","","LAND ONLY","C11"
"274061400D0030000","2019",".00","60000.00","0","0","60000.00","60000.00","2019","2018","",".00","993 CAMERON APPRAISAL GROUP","GLENN HEIGHTS","DALLAS COUNTY","DESOTO ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","60000","60000","60000","60000","60000","0","","","","","","","N","274061400D0030000","1","","RES","","","","LAND ONLY","C11"
"28015500002650000","2019",".00","12960.00","0","0","12960.00","12960.00","2019","2016","12960.00",".00","069 LEWIS PROPERTY TAX SERVICES","GRAND PRAIRIE","DALLAS COUNTY","GRAND PRAIRIE ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","12960","12960","12960","12960","12960","0","","","","","","","N","28015500002650000","1","","COM","","12000000026500","","LAND ONLY","C12"
"28015500002670000","2019",".00","12550.00","0","0","12550.00","12550.00","2019","2016","12550.00",".00","069 LEWIS PROPERTY TAX SERVICES","GRAND PRAIRIE","DALLAS COUNTY","GRAND PRAIRIE ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","12550","12550","12550","12550","12550","0","","","","","","","N","28015500002670000","1","","COM","","12000000026700","","LAND ONLY","C12"
"00000390433000000","2019","22870.00","17000.00","0","0","39870.00","39870.00","2019","2016","39870.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","39870","39870","39870","39870","39870","0","","","","","","","N","00000390433000000","3","","RES","","000537501401700","","12","B12"
"00000180007000000","2019","22570.00","10000.00","0","0","32570.00","32570.00","2019","2017","20330.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","32570","32570","32570","32570","32570","0","","","","","","","N","00000180007000000","2","","RES","","000184400401000","","04","A11"
"32273900010010000","2019","266880.00","90560.00","0","0","357440.00","357440.00","2018","2017","340000.00",".00","H06 HINES JACK/ RONALD HINES","IRVING","DALLAS COUNTY","IRVING ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","357440","357440","357440","357440","357440","0","","","","","","","N","32273900010010000","3","","COM","","32273900010010000","","STORAGE WAREHOUSE","F10"
"322777100A0030000","2019","1191360.00","1112950.00","0","0","2304310.00","2304310.00","2019","2018","2059770.00",".00","442 RAINBOLT & ALEXANDER INC","IRVING","DALLAS COUNTY","CARROLLTON-FARMERS BRANCH ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","2304310","2304310","2304310","2304310","2304310","0","","","","","","","N","322777100A0030000","1","","COM","","322777100A0030000","","BANK","F10"
"00536900000020000","2019","338870.00","129040.00","0","0","467910.00","467910.00","2018","2017","460000.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","467910","467910","467910","467910","467910","0","","","","","","","N","00536900000020000","3","","COM","","","","STORAGE WAREHOUSE","F10"
"18008080140240000","2019","188000.00","80000.00","0","0","268000.00","268000.00","2019","2018","248380.00",".00","993 CAMERON APPRAISAL GROUP","COPPELL","DALLAS COUNTY","COPPELL ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","268000","268000","268000","268000","268000","0","","","","","","","N","18008080140240000","2","","RES","","","","14","A11"
"00000178834000000","2019","27220.00","10000.00","0","0","37220.00","37220.00","2019","2017","20870.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","37220","37220","37220","37220","37220","0","","","","","","","N","00000178834000000","2","","RES","","000182800301100","","04","A11"
"00000178837000000","2019","27220.00","10000.00","0","0","37220.00","37220.00","2019","2017","22460.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","37220","37220","37220","37220","37220","0","","","","","","","N","00000178837000000","2","","RES","","000182800301200","","04","A11"
"322552900H0160000","2019","374000.00","120000.00","0","0","494000.00","494000.00","2019","2018","494000.00",".00","069 LEWIS PROPERTY TAX SERVICES","IRVING","DALLAS COUNTY","IRVING ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","DALLAS COUNTY URD",".00",".00",".00",".00",".00",".00","395200","395200","469000","395200","395200","66937","","","","","","","N","322552900H0160000","2","","RES","","","","23","A11"
"160197100A04R0000","2019",".00","55230.00","0","0","55230.00","55230.00","2017","2014","55230.00",".00","243 INDUSTRIAL COMPLEX PROPERTY GROUP","CEDAR HILL","DALLAS COUNTY","CEDAR HILL ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","55230","55230","55230","55230","55230","0","","","","","","","N","160197100A04R0000","1","","COM","","","","LAND ONLY","C12"
"00C52050000F00607","2019","64710.00","20290.00","0","0","85000.00","85000.00","2019","2018","85560.00",".00","993 CAMERON APPRAISAL GROUP","DALLAS","DALLAS COUNTY","RICHARDSON ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","85000","85000","85000","85000","85000","0","","","","","","","N","CONDO00C5205CONDO","1","","RES","","","","CONDOMINIUM","A13"
"28207500060120000","2019","115000.00","35000.00","0","0","150000.00","150000.00","2019","2018","120000.00",".00","993 CAMERON APPRAISAL GROUP","GRAND PRAIRIE","DALLAS COUNTY","GRAND PRAIRIE ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","150000","150000","150000","150000","150000","0","","","","","","","N","28207500060120000","1","","RES","","31000006001200","","14","A11"
"32273830010030000","2019",".00","1900.00","1900","152","1900.00","1900.00","2017","2014","1900.00",".00","H06 HINES JACK/ RONALD HINES","IRVING","DALLAS COUNTY","IRVING ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","152","152","152","152","152","0","","","","","","","N","32273830010030000","1","","COM","","","","LAND ONLY","D10"
"005375001419A0000","2019","73290.00","17000.00","0","0","90290.00","90290.00","2018","2017","65330.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","90290","90290","90290","90290","90290","0","","","","","","","N","005375001419A0000","1","","RES","","","","12","B12"
"005375001429A0000","2019","33480.00","17000.00","0","0","50480.00","50480.00","2019","2016","50480.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","50480","50480","50480","50480","50480","0","","","","","","","N","005375001429A0000","3","","RES","","","","12","B12"
"00000811373500000","2019","410930.00","152680.00","0","0","563610.00","563610.00","2018","2016","452680.00",".00","978 ALPHA TAX SOLUTIONS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","563610","563610","563610","563610","563610","0","","","","","","","N","00000811373500000","1","","COM","","000847200100204","","RESTAURANT","F10"
"18017500000J00006","2019","145520.00","6480.00","0","0","152000.00","152000.00","2019","2018","160740.00",".00","993 CAMERON APPRAISAL GROUP","COPPELL","DALLAS COUNTY","COPPELL ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","152000","152000","152000","152000","152000","0","","","","","","","N","CONDO1801750CONDO","2","","RES","","","","CONDOMINIUM","A13"
"28015500002620000","2019","13560.00","12420.00","0","0","25980.00","25980.00","2019","2016","25980.00",".00","069 LEWIS PROPERTY TAX SERVICES","GRAND PRAIRIE","DALLAS COUNTY","GRAND PRAIRIE ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","25980","25980","25980","25980","25980","0","","","","","","","N","28015500002620000","1","","COM","","12000000026200","","CANOPY","F10"
"28028600020110000","2019","101000.00","35000.00","0","0","136000.00","136000.00","2019","2018","140000.00",".00","993 CAMERON APPRAISAL GROUP","GRAND PRAIRIE","DALLAS COUNTY","GRAND PRAIRIE ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","136000","136000","136000","136000","136000","0","","","","","","","N","28028600020110000","1","","RES","","13500002001100","","14","A11"
"14104710000040000","2019","815130.00","122660.00","0","0","937790.00","937790.00","2018","2016","937790.00",".00","069 LEWIS PROPERTY TAX SERVICES","CARROLLTON","DALLAS COUNTY","CARROLLTON-FARMERS BRANCH ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","937790","937790","937790","937790","937790","0","","","","","","","N","14104710000040000","3","","COM","","","","MINI-WAREHOUSE","F10"
"28052501380100000","2019","52000.00","45000.00","0","0","97000.00","97000.00","2019","2018","69730.00",".00","993 CAMERON APPRAISAL GROUP","GRAND PRAIRIE","DALLAS COUNTY","GRAND PRAIRIE ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","97000","97000","97000","97000","97000","0","","","","","","","N","28052501380100000","1","","RES","","15900138001066","","04","A11"
"160197100A03R0000","2019",".00","963980.00","0","0","963980.00","963980.00","2017","2014","963980.00",".00","243 INDUSTRIAL COMPLEX PROPERTY GROUP","CEDAR HILL","DALLAS COUNTY","CEDAR HILL ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","963980","963980","963980","963980","963980","0","","","","","","","N","160197100A03R0000","1","","COM","","","","LAND ONLY","C12"
"20033500010060000","2019","95020.00","35000.00","0","0","130020.00","130020.00","2019","2018","113780.00",".00","880 MCDONNELL RICHARDSON CPA PC","DESOTO","DALLAS COUNTY","DESOTO ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","130020","130020","130020","130020","130020","0","","","","","","","N","20033500010060000","1","","RES","","","","14","A11"
"005375001420A0000","2019","18690.00","17000.00","0","0","35690.00","35690.00","2019","2016","35690.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","35690","35690","35690","35690","35690","0","","","","","","","N","005375001420A0000","3","","RES","","","","12","B12"
"005375001519A0000","2019","49060.00","17000.00","0","0","66060.00","66060.00","2018","2016","34440.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","66060","66060","66060","66060","66060","0","","","","","","","N","005375001519A0000","1","","RES","","","","12","B12"
"00C7910000000020E","2019","3307840.00","403160.00","0","0","3711000.00","3711000.00","2018","2017","3092500.00",".00","442 RAINBOLT & ALEXANDER INC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","3711000","3711000","3711000","3711000","3711000","0","","","","","","","N","CONDO00C7910CONDO","1","","RES","","","","CONDOMINIUM","A13"
"32402700560130000","2019","178460.00","50000.00","0","0","228460.00","196900.00","2019","2018","179000.00",".00","H06 HINES JACK/ RONALD HINES","IRVING","DALLAS COUNTY","IRVING ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","112520","88520","161900","88520","82520","0",".00","177.75","2091.82","",".00","","N","32402700560130000","1","","RES","","32402700560130000","","18","A11"
"140814900C0020000","2019","963970.00","207040.00","0","0","1171010.00","1171010.00","2019","2018","1112210.00",".00","H06 HINES JACK/ RONALD HINES","CARROLLTON","DALLAS COUNTY","CARROLLTON-FARMERS BRANCH ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","1171010","1171010","1171010","1171010","1171010","0","","","","","","","N","140814900C0020000","3","","COM","","","","OFFICE/SHOWROOM","F10"
"24160910010010100","2019","216640.00","113380.00","0","0","330020.00","330020.00","2019","2018","330000.00",".00","993 CAMERON APPRAISAL GROUP","FARMERS BRANCH","DALLAS COUNTY","CARROLLTON-FARMERS BRANCH ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","330020","330020","330020","330020","330020","0","","","","","","","N","24160910010010100","3","","COM","","","","OFFICE/SHOWROOM","F10"
"00000176071000000","2019","39670.00","12000.00","0","0","51670.00","51670.00","2019","2018","24260.00",".00","883 FAIR PLAY PROPERTY TAX","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","51670","51670","51670","51670","51670","0","","","","","","","N","00000176071000000","1","","RES","","000178200200800","","04","A11"
"2801550000260R000","2019","199680.00","7000.00","0","0","206680.00","206680.00","2018","2017","206680.00",".00","880 MCDONNELL RICHARDSON CPA PC","GRAND PRAIRIE","DALLAS COUNTY","GRAND PRAIRIE ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","206680","206680","206680","206680","206680","0","","","","","","","N","2801550000260R000","1","","RES","","","","14","A11"
"32231550010010000","2019","1142390.00","1552480.00","0","0","2694870.00","2694870.00","2019","2018","2694870.00","10.00","H06 HINES JACK/ RONALD HINES","IRVING","DALLAS COUNTY","IRVING ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","2694870","2694870","2694870","2694870","2694870","0","","","","","","","N","32231550010010000","3","","COM","","","","RETAIL STRIP","F10"
"005375001409A0000","2019","24250.00","17000.00","0","0","41250.00","41250.00","2019","2016","41250.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","41250","41250","41250","41250","41250","0","","","","","","","N","005375001409A0000","3","","RES","","","","12","B12"
"005375001506A0000","2019","51590.00","17000.00","0","0","68590.00","68590.00","2019","2016","68590.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","68590","68590","68590","68590","68590","0","","","","","","","N","005375001506A0000","1","","RES","","","","12","B12"
"005375001516A0000","2019","34900.00","17000.00","0","0","51900.00","51900.00","2019","2016","51900.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","51900","51900","51900","51900","51900","0","","","","","","","N","005375001516A0000","3","","RES","","","","12","B12"
"005461000B0130000","2019","417320.00","567680.00","0","0","985000.00","985000.00","2019","2018","1006390.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","985000","985000","985000","985000","985000","0","","","","","","","N","005461000B0130000","3","","COM","","","","OFFICE BUILDING","F10"
"00000537295400000","2019","482850.00","74550.00","0","0","557400.00","557400.00","2019","2018","557400.00",".00","H06 HINES JACK/ RONALD HINES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","557400","557400","557400","557400","557400","0","","","","","","","N","00000537295400000","3","","COM","","000621300300600","","STORAGE WAREHOUSE","F10"
"00000434668000000","2019",".00","12340.00","0","0","12340.00","12340.00","2018","2015","12340.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","12340","12340","12340","12340","12340","0","","","","","","","N","00000434668000000","1","","COM","","0000000000000000000000000","","LAND ONLY","C12"
"141072900B0010500","2019","1061080.00","258920.00","0","0","1320000.00","1320000.00","2019","2018","1260000.00",".00","H06 HINES JACK/ RONALD HINES","CARROLLTON","DALLAS COUNTY","CARROLLTON-FARMERS BRANCH ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","1320000","1320000","1320000","1320000","1320000","0","","","","","","","N","141072900B0010500","3","","COM","","","","OFFICE/SHOWROOM","F10"
"005375001407A0000","2019","33170.00","17000.00","0","0","50170.00","50170.00","2019","2016","50170.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","50170","50170","50170","50170","50170","0","","","","","","","N","005375001407A0000","3","","RES","","","","12","B12"
"00C52050000M01227","2019","59050.00","16950.00","0","0","76000.00","76000.00","2019","2018","72590.00",".00","993 CAMERON APPRAISAL GROUP","DALLAS","DALLAS COUNTY","RICHARDSON ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","76000","76000","76000","76000","76000","0","","","","","","","N","CONDO00C5205CONDO","2","","RES","","","","CONDOMINIUM","A13"
"32263500000210000","2019","268420.00","60000.00","0","0","328420.00","286649.00","2019","2018","272550.00",".00","H06 HINES JACK/ RONALD HINES","IRVING","DALLAS COUNTY","IRVING ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","184320","160320","251649","160320","154320","0",".00","206.51","2281.68","",".00","","N","32263500000210000","1","","RES","","32263500000210000","","21","A11"
"160206700U0180100","2019","68830.00","20000.00","0","0","88830.00","88830.00","2019","2017","75080.00",".00","993 CAMERON APPRAISAL GROUP","CEDAR HILL","DALLAS COUNTY","CEDAR HILL ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","88830","88830","88830","88830","88830","0","","","","","","","N","160206700U0180100","1","","RES","","","","14","B12"
"005375001530BA000","2019","27030.00","12750.00","0","0","39780.00","39780.00","2019","2016","39780.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","39780","39780","39780","39780","39780","0","","","","","","","N","005375001530BA000","3","","RES","","","","12","B12"
